0,1,2,3,4,5,6,7,8,9,class
1.0,4.0,10.461538461538462,2.0,4.0,0.0,2.0,1.0,42.0,39.0,1
2.0,4.0,9.0,2.0,10.0,0.0,4.0,0.7178217821782178,40.0,39.0,1
2.0,4.0,7.0,2.0,4.0,5.0,4.0,0.0,50.0,39.0,1
2.0,3.95959595959596,8.0,4.0,10.0,1.0,4.0,1.0,40.0,39.0,1
4.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,40.0,39.0,1
2.1624365482233503,4.0,11.0,2.0,14.0,0.0,4.0,1.0,52.0,39.0,1
1.0,4.0,9.0,2.0,12.0,0.0,3.6485148514851486,1.0,40.0,39.0,1
2.0,2.0,12.0,2.0,6.781094527363184,0.0,4.0,1.0,40.0,22.0,1
4.0,4.0,9.0,4.0,12.0,1.2318840579710144,4.0,0.0,25.0,39.0,0
2.0,4.0,11.0,2.522167487684729,8.0,1.0,4.0,0.0,35.0,39.0,0
2.0,4.0,11.0,2.0,3.0,0.0,4.0,0.7178217821782178,40.0,39.0,1
2.0,2.0,11.0,2.0,11.0,0.0,4.0,0.7178217821782178,40.0,39.0,1
2.0,4.0,9.0,2.522167487684729,4.0,4.0,4.0,0.0,40.0,39.0,1
2.1624365482233503,4.0,15.0,4.0,8.0,1.0,4.0,0.0,25.0,39.0,0
2.0,4.0,10.461538461538462,2.0,4.0,0.0,4.0,1.0,50.0,39.0,1
1.0,4.0,6.0,4.0,6.0,3.0,4.0,1.0,42.51470588235294,39.0,0
2.0,4.0,11.0,2.0,1.0,0.0,4.0,1.0,40.0,39.0,0
4.0,5.0,11.0,0.0,4.0,1.0,4.0,1.0,42.51470588235294,39.0,1
2.0,6.0,12.0,2.0,10.0,1.2318840579710144,4.0,1.0,45.0,39.0,1
4.0,6.0,15.0,2.0,4.0,0.0,4.0,1.0,35.0,36.94146341463415,0
2.0,5.0,11.0,2.0,4.0,0.0,4.0,1.0,60.0,36.94146341463415,1
2.0,7.0,15.0,2.0,3.0,0.0,4.0,1.0,40.0,39.0,1
2.0,4.0,11.0,0.0,14.0,1.0,4.0,1.0,60.0,36.94146341463415,1
2.0,2.0,14.0,2.0,6.781094527363184,0.0,2.0,1.0,40.0,39.0,1
2.0,4.0,15.0,2.522167487684729,3.0,0.0,4.0,1.0,40.0,39.0,0
2.0,3.95959595959596,14.0,2.0,10.0,0.0,4.0,1.0,55.0,39.0,1
1.0,4.0,11.0,4.0,6.781094527363184,1.0,4.0,0.0,40.0,39.0,0
2.0,3.95959595959596,15.0,2.0,3.0,0.0,4.0,1.0,40.0,39.0,1
0.0,4.0,4.0,4.0,7.0,2.0,4.0,1.0,42.51470588235294,26.0,0
2.0,4.0,15.0,0.0,1.0,1.0,4.0,0.0,40.0,39.0,0
1.0,1.0,15.0,4.0,12.0,1.0,4.0,0.7178217821782178,35.0,39.0,0
2.0,4.0,11.0,2.0,3.0,0.0,3.6485148514851486,1.0,50.0,39.0,0
2.1624365482233503,4.0,9.0,4.0,12.0,1.0,4.0,1.0,30.0,39.0,0
4.0,4.0,10.461538461538462,0.0,1.0,1.0,4.0,0.0,40.0,39.0,0
4.0,4.0,11.0,5.0,12.0,4.0,3.6485148514851486,0.0,40.0,39.0,0
4.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,42.51470588235294,39.0,0
2.0,4.0,11.0,2.522167487684729,8.0,1.0,2.0,0.0,40.0,39.0,0
1.0,4.0,10.461538461538462,4.0,3.0,3.0,4.0,1.0,40.0,39.0,0
2.0,4.0,9.0,2.0,6.781094527363184,0.0,4.0,1.0,70.0,39.0,1
2.1624365482233503,2.0,15.0,2.0,11.0,0.0,4.0,1.0,52.0,39.0,1
2.0,4.0,12.0,4.0,12.0,4.0,3.6485148514851486,1.0,60.0,39.0,1
1.0,3.95959595959596,0.0,2.0,6.0,0.0,4.0,1.0,40.0,39.0,0
2.0,2.0,10.461538461538462,2.0,10.0,0.0,4.0,1.0,45.0,2.0,1
2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,40.0,36.94146341463415,1
4.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,60.0,39.0,1
2.0,4.0,0.0,2.0,3.0,1.2318840579710144,4.0,1.0,40.0,39.0,0
2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,50.0,39.0,1
2.0,4.0,10.461538461538462,5.0,6.0,4.0,2.0,0.0,40.0,39.0,0
2.0,2.0,12.0,2.0,10.0,0.0,4.0,1.0,42.51470588235294,39.0,1
2.0,2.0,12.0,2.0,4.0,0.0,3.6485148514851486,1.0,55.0,39.0,1
2.0,4.0,11.0,4.0,6.781094527363184,2.0,4.0,0.0,40.0,27.0,0
1.0,4.0,0.0,2.0,4.0,0.0,4.0,1.0,42.51470588235294,39.0,0
4.0,4.0,12.0,2.0,4.0,0.0,3.6485148514851486,1.0,50.0,0.0,1
2.1624365482233503,4.0,9.0,2.0,10.0,0.0,4.0,1.0,40.0,39.0,1
2.0,4.0,9.0,2.0,1.0,0.0,4.0,1.0,40.0,39.0,1
3.0,4.0,6.0,4.0,8.0,1.0,4.0,1.0,50.0,39.0,0
2.0,4.0,12.0,2.0,4.0,0.0,4.0,1.0,42.51470588235294,39.0,1
2.0,4.0,11.0,4.0,6.781094527363184,1.0,4.0,1.0,60.0,39.0,0
2.0,4.0,12.0,2.522167487684729,4.0,4.0,4.0,0.0,50.0,39.0,0
1.0,4.0,15.0,4.0,4.0,1.2318840579710144,3.0,0.0,40.0,39.0,0
2.0,4.0,10.461538461538462,4.0,4.0,1.0,4.0,0.0,40.0,39.0,1
2.1624365482233503,4.0,0.0,4.0,8.0,3.0,4.0,0.0,18.0,39.0,0
2.0,3.95959595959596,9.0,2.0,12.0,0.0,4.0,1.0,40.0,39.0,0
2.0,6.0,7.0,2.0,3.0,0.0,4.0,0.7178217821782178,40.0,39.0,1
2.0,2.0,11.0,4.0,5.0,1.0,2.0,1.0,60.0,36.94146341463415,0
2.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,40.0,39.0,1
4.0,5.0,10.0,2.0,10.0,0.0,4.0,1.0,65.0,39.0,1
1.0,4.0,10.461538461538462,4.0,1.0,3.0,4.0,0.0,40.0,39.0,1
1.0,4.0,10.461538461538462,4.0,5.0,2.0,4.0,1.0,45.0,26.0,0
2.0,7.0,12.0,0.0,10.0,4.0,4.0,0.0,40.0,36.94146341463415,0
2.0,6.0,9.0,2.0,10.0,5.0,4.0,0.0,40.0,36.94146341463415,1
2.0,4.0,9.0,3.0,3.0,1.2318840579710144,4.0,1.0,50.0,0.0,1
2.1624365482233503,4.0,15.0,0.0,14.0,1.0,4.0,1.0,40.0,39.0,0
2.0,6.0,11.0,2.522167487684729,5.0,0.0,4.0,1.0,40.0,39.0,1
2.0,4.0,8.0,4.0,8.0,1.0,2.0,0.0,42.51470588235294,39.0,0
2.0,4.0,15.0,2.522167487684729,6.0,0.0,4.0,1.0,38.0,39.0,0
1.0,3.95959595959596,9.0,4.0,13.0,1.0,4.0,0.0,40.0,39.0,0
2.0,4.0,11.0,2.0,6.781094527363184,0.0,2.0,1.0,40.0,39.0,0
4.0,4.0,15.0,0.0,8.0,4.0,4.0,0.0,32.0,39.0,0
4.0,7.0,15.0,2.522167487684729,4.0,0.0,4.0,1.0,40.0,39.0,1
1.0,6.0,11.0,2.522167487684729,7.0,1.0,4.0,1.0,50.0,39.0,0
2.0,4.0,15.0,2.0,14.0,0.0,4.0,1.0,50.0,39.0,0
4.0,4.0,10.0,2.0,10.0,0.0,4.0,1.0,60.0,39.0,1
2.0,4.0,11.0,2.0,1.0,1.2318840579710144,4.0,0.0,40.0,39.0,1
2.0,4.0,11.0,0.0,7.0,4.0,2.0,0.0,56.0,36.94146341463415,0
2.0,4.0,9.0,0.0,10.0,1.2318840579710144,4.0,1.0,30.0,39.0,1
1.0,4.0,8.0,2.0,3.0,0.0,3.6485148514851486,1.0,40.0,39.0,0
4.0,3.95959595959596,9.0,2.0,10.0,0.0,4.0,1.0,40.0,39.0,1
2.0,3.95959595959596,12.0,2.0,10.0,5.0,2.0,0.0,35.0,39.0,1
2.1624365482233503,5.0,11.0,2.0,1.0,5.0,4.0,0.0,40.0,39.0,1
1.0,4.0,10.461538461538462,4.0,14.0,1.0,4.0,1.0,35.0,39.0,0
1.0,3.95959595959596,11.0,4.0,6.0,3.0,4.0,1.0,60.0,39.0,0
4.0,2.0,10.0,0.0,10.0,1.0,3.6485148514851486,0.0,40.0,39.0,1
2.0,4.0,11.0,5.0,6.781094527363184,4.0,2.0,0.0,40.0,39.0,0
2.1624365482233503,4.0,11.0,2.0,3.0,0.0,4.0,1.0,50.0,39.0,0
2.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,52.0,39.0,0
4.0,4.0,7.0,2.0,3.0,0.0,4.0,1.0,40.0,39.0,1
2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,42.51470588235294,39.0,1
4.0,2.0,10.461538461538462,2.0,11.0,0.0,4.0,1.0,40.0,39.0,1
4.0,5.0,15.0,6.0,4.0,1.0,4.0,1.0,40.0,39.0,1
2.0,4.0,11.0,4.0,14.0,3.0,2.0,1.0,42.51470588235294,39.0,0
2.0,4.0,15.0,2.0,12.0,0.0,3.6485148514851486,1.0,40.0,39.0,1
4.0,5.0,11.0,2.0,14.0,1.2318840579710144,4.0,1.0,60.0,39.0,0
4.0,7.0,9.0,2.0,4.0,0.0,3.6485148514851486,1.0,40.0,39.0,1
2.0,4.0,12.0,2.0,10.0,5.0,4.0,0.0,42.51470588235294,39.0,1
2.0,4.0,9.0,4.0,6.781094527363184,1.0,4.0,1.0,48.0,39.0,1
2.0,4.0,10.461538461538462,2.0,4.0,0.0,4.0,1.0,50.0,39.0,1
4.0,5.0,14.0,2.0,6.781094527363184,0.0,4.0,1.0,60.0,39.0,1
2.0,4.0,11.0,2.522167487684729,12.0,0.0,4.0,1.0,40.0,24.0,1
2.0,6.0,11.0,2.0,3.0,0.0,3.6485148514851486,1.0,40.0,39.0,1
4.0,5.0,10.461538461538462,2.0,4.0,0.0,4.0,1.0,40.0,39.0,1
2.0,3.95959595959596,9.0,2.0,10.0,0.0,4.0,1.0,45.0,39.0,1
2.0,4.0,14.0,2.0,4.0,0.0,4.0,0.7178217821782178,50.0,39.0,1
2.0,4.0,9.0,4.0,10.0,1.2318840579710144,4.0,0.0,40.0,39.0,0
2.0,6.0,9.0,2.0,6.781094527363184,0.0,4.0,1.0,50.0,39.0,1
2.0,4.0,11.0,0.0,7.0,1.0,2.0,0.7178217821782178,40.0,39.0,0
2.0,6.0,14.0,2.0,10.0,0.0,2.0,1.0,75.0,39.0,1
0.0,4.0,10.461538461538462,4.0,1.0,1.0,4.0,0.0,40.0,39.0,0
4.0,4.0,11.0,2.522167487684729,3.0,0.0,4.0,1.0,50.0,7.0,1
2.1624365482233503,5.0,15.0,2.0,12.0,0.0,4.0,1.0,45.0,39.0,1
2.0,4.0,11.0,2.522167487684729,12.0,1.0,4.0,1.0,50.0,39.0,0
2.1624365482233503,4.0,11.0,6.0,8.0,1.0,4.0,0.0,15.0,39.0,0
2.0,3.95959595959596,11.0,2.0,7.0,0.0,4.0,1.0,50.0,39.0,1
1.0,4.0,11.0,4.0,1.0,3.0,3.6485148514851486,0.0,40.0,39.0,0
2.0,5.0,14.0,2.0,10.0,0.0,4.0,0.7178217821782178,50.0,39.0,1
2.1624365482233503,4.0,15.0,2.0,14.0,0.0,2.0,1.0,45.0,39.0,1
1.0,4.0,9.0,4.0,4.0,1.0,4.0,1.0,70.0,36.94146341463415,1
2.0,4.0,8.0,2.0,3.0,0.0,4.0,1.0,40.0,39.0,1
4.0,4.0,11.0,2.0,6.781094527363184,0.0,4.0,1.0,40.0,0.0,1
