0,1,2,3,4,5,6,7,8,9,class
4.0,0.0,35.0,2.0,-8.0,0.0,4.0,1.0,131.0,39.0,1
0.0,5.0,-1.0,-4.0,-12.0,0.0,4.0,0.0,-76.0,-14.0,0
2.0,8.0,-18.0,2.0,-7.0,-3.0,0.0,1.0,87.0,39.0,1
5.0,-5.0,-14.0,2.0,4.0,0.0,-2.0,1.0,119.0,-37.0,1
4.0,7.0,-4.0,0.0,4.0,0.0,-1.0,1.0,-20.0,-20.0,1
-1.0,-4.0,-11.0,2.0,14.0,5.0,-2.0,0.0,113.0,20.0,0
-2.0,12.0,11.0,4.0,-8.0,-1.0,4.0,0.0,40.0,85.0,0
0.0,-5.0,1.0,2.0,-5.0,5.0,-1.0,1.0,151.0,0.0,0
8.0,9.0,29.0,12.0,10.0,7.0,4.0,0.0,45.0,69.0,1
0.0,4.0,30.0,7.0,16.0,6.0,4.0,0.0,180.0,69.0,1
4.0,5.0,9.0,2.0,-11.0,0.0,5.0,1.0,70.0,39.0,1
4.0,-5.0,-1.0,-1.0,10.0,4.0,0.0,0.0,40.0,39.0,0
2.0,4.0,35.0,2.0,30.0,0.0,8.0,1.0,60.0,39.0,0
7.0,12.0,19.0,-2.0,13.0,-5.0,5.0,0.0,175.0,46.0,1
2.0,-1.0,23.0,9.0,22.0,9.0,7.0,1.0,-13.0,-32.0,1
5.0,-7.0,11.0,9.0,6.0,5.0,0.0,0.0,40.0,39.0,1
2.0,6.0,11.0,3.0,-8.0,1.0,-4.0,1.0,-76.0,37.0,0
2.0,4.0,-6.0,8.0,4.0,0.0,4.0,0.0,-55.0,-18.0,0
-3.0,8.0,-20.0,2.0,-1.0,10.0,7.0,1.0,40.0,39.0,1
1.0,-5.0,11.0,-2.0,3.0,-1.0,4.0,1.0,208.0,39.0,1
4.0,0.0,0.0,12.0,13.0,8.0,4.0,0.0,-55.0,39.0,0
5.0,9.0,18.0,2.0,30.0,0.0,4.0,1.0,40.0,39.0,1
7.0,4.0,12.0,9.0,10.0,0.0,-2.0,0.0,50.0,-8.0,1
0.0,4.0,18.0,2.0,-6.0,6.0,5.0,0.0,55.0,52.0,1
0.0,-4.0,11.0,6.0,-13.0,6.0,4.0,0.0,-6.0,-57.0,1
-1.0,11.0,-3.0,2.0,-4.0,5.0,-2.0,0.0,114.0,39.0,1
2.0,-1.0,-12.0,0.0,14.0,10.0,-1.0,1.0,63.0,2.0,1
5.0,-6.0,11.0,0.0,5.0,12.0,4.0,1.0,-42.0,98.0,0
4.0,-1.0,35.0,7.0,-9.0,0.0,4.0,0.0,127.0,-38.0,1
4.0,7.0,-17.0,6.0,16.0,0.0,4.0,0.0,70.0,-27.0,1
-1.0,6.0,-10.0,6.0,12.0,5.0,4.0,1.0,137.0,-6.0,1
4.0,4.0,18.0,2.0,-4.0,6.0,4.0,1.0,-26.0,50.0,0
5.0,2.0,25.0,7.0,21.0,0.0,4.0,1.0,40.0,-12.0,1
6.0,10.0,11.0,2.0,23.0,-7.0,4.0,1.0,97.0,82.0,1
8.0,4.0,11.0,7.0,-20.0,-1.0,-2.0,1.0,40.0,41.0,0
1.0,0.0,-3.0,13.0,8.0,0.0,4.0,1.0,1.0,39.0,0
-2.0,2.0,9.0,9.0,20.0,0.0,4.0,1.0,35.0,-54.0,1
1.0,4.0,9.0,4.0,4.0,-2.0,4.0,1.0,123.0,66.0,0
4.0,8.0,15.0,2.0,16.0,-1.0,-3.0,0.0,50.0,61.0,1
1.0,4.0,9.0,-2.0,-18.0,-1.0,0.0,0.0,50.0,39.0,1
6.0,4.0,32.0,2.0,19.0,9.0,4.0,1.0,106.0,43.0,0
1.0,14.0,11.0,4.0,28.0,3.0,4.0,1.0,40.0,-22.0,0
1.0,4.0,14.0,7.0,-7.0,1.0,5.0,1.0,-3.0,-64.0,0
1.0,4.0,29.0,0.0,7.0,3.0,5.0,0.0,92.0,39.0,0
-1.0,4.0,23.0,10.0,15.0,0.0,6.0,1.0,117.0,-9.0,1
4.0,4.0,-16.0,9.0,25.0,4.0,4.0,0.0,148.0,67.0,1
2.0,2.0,24.0,7.0,10.0,1.0,6.0,1.0,141.0,64.0,1
-1.0,0.0,16.0,-3.0,-20.0,-3.0,4.0,0.0,-43.0,39.0,1
5.0,4.0,23.0,-3.0,20.0,-3.0,4.0,1.0,-58.0,39.0,1
-1.0,11.0,32.0,-2.0,10.0,6.0,6.0,1.0,-4.0,39.0,1
4.0,4.0,9.0,-1.0,22.0,8.0,4.0,0.0,89.0,66.0,1
0.0,8.0,-10.0,8.0,12.0,-2.0,4.0,0.0,40.0,31.0,0
4.0,7.0,22.0,-3.0,-8.0,1.0,-1.0,1.0,94.0,-13.0,1
2.0,8.0,28.0,2.0,-3.0,8.0,4.0,1.0,-57.0,58.0,1
2.0,4.0,8.0,4.0,-4.0,8.0,4.0,0.0,40.0,-3.0,0
7.0,11.0,8.0,2.0,-2.0,7.0,5.0,1.0,-93.0,-36.0,1
4.0,-7.0,15.0,-3.0,3.0,7.0,4.0,0.0,103.0,-29.0,1
-3.0,4.0,34.0,6.0,8.0,-1.0,6.0,0.0,30.0,62.0,0
-1.0,12.0,11.0,2.0,7.0,5.0,6.0,1.0,-55.0,39.0,1
1.0,-3.0,9.0,4.0,12.0,7.0,4.0,1.0,50.0,39.0,0
0.0,4.0,-1.0,2.0,4.0,6.0,-1.0,1.0,-38.0,24.0,1
4.0,4.0,11.0,0.0,-3.0,9.0,5.0,0.0,113.0,39.0,0
4.0,-1.0,9.0,7.0,-16.0,6.0,4.0,1.0,50.0,71.0,1
1.0,14.0,22.0,2.0,10.0,-4.0,4.0,1.0,-44.0,-23.0,1
2.0,13.0,-8.0,-3.0,-11.0,0.0,6.0,1.0,-21.0,-42.0,0
2.0,6.0,-11.0,7.0,-15.0,3.0,5.0,1.0,50.0,66.0,0
6.0,-2.0,23.0,-1.0,-6.0,0.0,-3.0,0.0,88.0,39.0,1
2.0,-1.0,-22.0,10.0,-6.0,0.0,0.0,0.0,-30.0,39.0,1
2.0,-3.0,15.0,4.0,1.0,-1.0,4.0,0.0,40.0,39.0,0
9.0,-4.0,20.0,2.0,0.0,0.0,2.0,1.0,-1.0,-10.0,0
2.0,-4.0,11.0,8.0,17.0,-4.0,-3.0,1.0,126.0,59.0,1
6.0,4.0,20.0,-2.0,17.0,0.0,4.0,0.0,-55.0,39.0,0
4.0,-4.0,15.0,8.0,3.0,0.0,5.0,1.0,-83.0,49.0,1
6.0,-2.0,15.0,-3.0,-5.0,0.0,5.0,1.0,50.0,-28.0,1
0.0,7.0,-7.0,-5.0,8.0,3.0,4.0,1.0,168.0,57.0,0
2.0,4.0,25.0,10.0,1.0,-2.0,4.0,1.0,139.0,39.0,0
1.0,4.0,-1.0,4.0,-21.0,5.0,-1.0,0.0,40.0,-21.0,0
2.0,6.0,15.0,2.0,23.0,0.0,7.0,0.0,147.0,76.0,1
1.0,9.0,-18.0,-2.0,1.0,-1.0,-1.0,0.0,-39.0,46.0,0
2.0,-5.0,15.0,0.0,5.0,1.0,7.0,0.0,-17.0,39.0,0
-1.0,4.0,11.0,3.0,34.0,-3.0,5.0,0.0,3.0,67.0,0
4.0,12.0,6.0,8.0,-1.0,1.0,4.0,1.0,-13.0,-5.0,0
0.0,4.0,2.0,-2.0,12.0,0.0,4.0,0.0,166.0,57.0,0
5.0,-2.0,11.0,0.0,3.0,-1.0,4.0,1.0,180.0,-21.0,1
0.0,13.0,-2.0,0.0,8.0,9.0,5.0,0.0,52.0,39.0,1
-1.0,-1.0,15.0,-2.0,0.0,3.0,-2.0,0.0,25.0,-4.0,0
2.0,12.0,16.0,2.0,29.0,0.0,4.0,0.0,126.0,39.0,0
7.0,7.0,29.0,-1.0,-1.0,0.0,4.0,0.0,173.0,-38.0,1
4.0,4.0,26.0,8.0,20.0,0.0,8.0,0.0,50.0,55.0,1
-2.0,-2.0,-10.0,10.0,13.0,-6.0,4.0,0.0,144.0,54.0,1
2.0,11.0,15.0,2.0,3.0,0.0,-2.0,1.0,44.0,-32.0,1
1.0,4.0,15.0,10.0,8.0,8.0,4.0,1.0,89.0,39.0,0
7.0,-1.0,0.0,2.0,11.0,0.0,5.0,0.0,-42.0,39.0,1
2.0,-5.0,32.0,2.0,16.0,-1.0,-1.0,1.0,-16.0,-10.0,1
4.0,6.0,5.0,6.0,3.0,9.0,0.0,0.0,103.0,39.0,0
-2.0,8.0,-4.0,9.0,20.0,0.0,4.0,1.0,40.0,41.0,1
-1.0,11.0,9.0,-3.0,12.0,-2.0,-1.0,1.0,45.0,59.0,1
-2.0,-1.0,7.0,0.0,-2.0,4.0,-2.0,0.0,129.0,-7.0,0
4.0,10.0,15.0,2.0,-3.0,5.0,6.0,1.0,127.0,52.0,1
7.0,4.0,15.0,7.0,23.0,1.0,4.0,0.0,103.0,-48.0,1
0.0,-2.0,15.0,8.0,4.0,7.0,4.0,0.0,40.0,39.0,1
-1.0,4.0,18.0,4.0,22.0,5.0,4.0,1.0,-36.0,65.0,0
4.0,4.0,-13.0,-3.0,10.0,9.0,0.0,0.0,50.0,-5.0,1
2.0,9.0,-5.0,-1.0,16.0,-1.0,-2.0,0.0,-6.0,46.0,0
2.0,9.0,11.0,4.0,8.0,3.0,4.0,1.0,-1.0,46.0,0
-2.0,9.0,37.0,2.0,10.0,-4.0,5.0,1.0,128.0,39.0,1
8.0,4.0,-7.0,-5.0,14.0,-3.0,5.0,0.0,-19.0,67.0,0
-3.0,-2.0,12.0,8.0,-8.0,0.0,2.0,1.0,60.0,52.0,1
-1.0,10.0,-16.0,-4.0,14.0,5.0,6.0,0.0,40.0,39.0,0
1.0,-1.0,20.0,2.0,0.0,0.0,4.0,0.0,40.0,-48.0,0
-1.0,-3.0,12.0,2.0,15.0,-1.0,5.0,0.0,40.0,-5.0,1
6.0,10.0,-15.0,0.0,4.0,-4.0,5.0,1.0,-57.0,-24.0,0
0.0,9.0,11.0,-5.0,18.0,-2.0,4.0,1.0,112.0,-2.0,1
7.0,7.0,-3.0,10.0,8.0,5.0,-3.0,0.0,128.0,39.0,0
-2.0,6.0,-3.0,10.0,-8.0,0.0,5.0,1.0,168.0,39.0,1
4.0,6.0,-5.0,2.0,-13.0,0.0,4.0,1.0,60.0,-15.0,1
0.0,6.0,25.0,6.0,26.0,1.0,4.0,1.0,60.0,39.0,0
1.0,0.0,15.0,-5.0,27.0,3.0,-1.0,1.0,2.0,39.0,0
2.0,-7.0,15.0,10.0,10.0,-2.0,-1.0,1.0,-31.0,0.0,1
-5.0,7.0,0.0,7.0,4.0,8.0,4.0,0.0,-28.0,40.0,1
5.0,4.0,16.0,4.0,-12.0,-4.0,0.0,0.0,32.0,-43.0,1
-1.0,-3.0,29.0,6.0,-10.0,-2.0,4.0,0.0,55.0,39.0,0
4.0,2.0,26.0,2.0,11.0,0.0,0.0,0.0,48.0,39.0,1
0.0,-2.0,15.0,-1.0,22.0,-2.0,4.0,0.0,-11.0,-2.0,0
-1.0,4.0,9.0,6.0,3.0,0.0,-1.0,1.0,40.0,-1.0,1
8.0,8.0,15.0,6.0,33.0,6.0,4.0,0.0,55.0,39.0,1
-1.0,5.0,23.0,2.0,19.0,0.0,4.0,1.0,-62.0,39.0,1
2.0,7.0,18.0,-1.0,4.0,-6.0,0.0,1.0,40.0,19.0,1
-2.0,4.0,22.0,2.0,14.0,-2.0,5.0,0.0,-21.0,-46.0,1
0.0,7.0,15.0,4.0,28.0,3.0,5.0,1.0,-17.0,-32.0,0
7.0,4.0,0.0,7.0,7.0,-1.0,-1.0,0.0,40.0,48.0,0
4.0,-4.0,11.0,6.0,4.0,10.0,-2.0,0.0,40.0,49.0,1
-4.0,4.0,-12.0,11.0,1.0,5.0,4.0,1.0,30.0,39.0,0
6.0,7.0,-16.0,13.0,-10.0,3.0,0.0,1.0,40.0,40.0,0
9.0,7.0,-3.0,-1.0,14.0,5.0,0.0,1.0,50.0,39.0,0
4.0,4.0,-7.0,4.0,16.0,3.0,-1.0,1.0,120.0,-14.0,0
2.0,15.0,15.0,8.0,3.0,11.0,6.0,0.0,-7.0,39.0,1
2.0,-2.0,-10.0,2.0,-13.0,-5.0,-2.0,1.0,-2.0,39.0,1
4.0,-1.0,-8.0,-2.0,17.0,8.0,4.0,1.0,40.0,39.0,1
4.0,7.0,9.0,10.0,4.0,4.0,2.0,1.0,-9.0,-17.0,0
-2.0,2.0,15.0,2.0,4.0,0.0,4.0,1.0,40.0,39.0,0
2.0,-3.0,-9.0,8.0,19.0,0.0,-5.0,1.0,40.0,47.0,0
1.0,9.0,-4.0,-2.0,15.0,0.0,2.0,1.0,50.0,-16.0,0
2.0,8.0,11.0,-3.0,23.0,-4.0,4.0,1.0,-18.0,39.0,0
6.0,4.0,9.0,8.0,-6.0,-2.0,7.0,1.0,131.0,65.0,1
2.0,9.0,-1.0,-8.0,-8.0,10.0,4.0,1.0,65.0,39.0,1
2.0,4.0,-4.0,2.0,-3.0,6.0,0.0,1.0,104.0,-10.0,1
2.0,4.0,-3.0,8.0,1.0,-1.0,0.0,1.0,44.0,-39.0,0
4.0,4.0,-6.0,6.0,3.0,-3.0,5.0,1.0,0.0,-51.0,1
0.0,4.0,11.0,4.0,35.0,-1.0,4.0,0.0,24.0,-16.0,0
-3.0,8.0,6.0,2.0,9.0,7.0,4.0,0.0,6.0,39.0,0
2.0,4.0,-6.0,2.0,23.0,-3.0,6.0,1.0,148.0,30.0,0
2.0,4.0,-2.0,-3.0,-8.0,-6.0,4.0,0.0,100.0,39.0,1
0.0,-5.0,-8.0,4.0,-5.0,3.0,4.0,0.0,104.0,-10.0,0
4.0,4.0,-7.0,8.0,21.0,0.0,4.0,1.0,98.0,39.0,0
5.0,7.0,-6.0,2.0,10.0,5.0,0.0,1.0,106.0,39.0,1
4.0,4.0,34.0,2.0,27.0,7.0,4.0,1.0,137.0,-7.0,0
0.0,11.0,18.0,0.0,-1.0,5.0,4.0,0.0,40.0,39.0,0
6.0,12.0,26.0,7.0,4.0,7.0,-1.0,0.0,60.0,76.0,1
-3.0,-6.0,33.0,0.0,21.0,5.0,4.0,0.0,15.0,81.0,0
4.0,4.0,-6.0,8.0,-10.0,-7.0,0.0,1.0,-45.0,39.0,1
6.0,-3.0,9.0,2.0,3.0,7.0,4.0,0.0,98.0,68.0,1
4.0,13.0,11.0,6.0,17.0,5.0,4.0,1.0,40.0,39.0,1
-1.0,4.0,15.0,7.0,14.0,5.0,5.0,0.0,87.0,-38.0,1
2.0,10.0,23.0,-7.0,7.0,1.0,-1.0,0.0,-50.0,39.0,0
2.0,10.0,17.0,2.0,-7.0,0.0,4.0,0.0,60.0,39.0,1
4.0,8.0,-3.0,-5.0,24.0,1.0,5.0,1.0,6.0,-25.0,0
-1.0,4.0,19.0,6.0,19.0,4.0,4.0,0.0,-30.0,9.0,0
1.0,7.0,-4.0,10.0,1.0,10.0,-2.0,0.0,40.0,-12.0,0
2.0,-7.0,32.0,2.0,-19.0,0.0,4.0,0.0,40.0,41.0,1
5.0,0.0,12.0,-4.0,28.0,0.0,4.0,0.0,-4.0,-12.0,1
4.0,4.0,26.0,2.0,-25.0,7.0,4.0,1.0,132.0,-9.0,1
7.0,10.0,-6.0,4.0,3.0,0.0,4.0,0.0,40.0,57.0,0
-2.0,-1.0,-7.0,4.0,-10.0,9.0,5.0,1.0,-49.0,39.0,0
4.0,10.0,9.0,8.0,-5.0,0.0,0.0,1.0,-9.0,39.0,1
4.0,8.0,5.0,8.0,29.0,0.0,-1.0,1.0,89.0,39.0,1
-2.0,-1.0,15.0,0.0,0.0,10.0,4.0,0.0,45.0,39.0,0
8.0,6.0,12.0,-3.0,-20.0,0.0,0.0,1.0,3.0,39.0,1
4.0,-1.0,9.0,2.0,4.0,-1.0,-3.0,1.0,38.0,42.0,1
2.0,-1.0,-14.0,8.0,10.0,1.0,4.0,0.0,107.0,-3.0,1
0.0,-3.0,-10.0,2.0,-10.0,0.0,4.0,1.0,-103.0,67.0,1
-3.0,10.0,15.0,-1.0,31.0,1.0,6.0,1.0,116.0,51.0,0
-4.0,4.0,19.0,2.0,19.0,6.0,4.0,0.0,107.0,0.0,1
-3.0,7.0,-1.0,-4.0,8.0,0.0,4.0,0.0,0.0,39.0,1
-3.0,0.0,15.0,14.0,19.0,4.0,-5.0,1.0,40.0,39.0,0
-4.0,-6.0,27.0,-4.0,-9.0,6.0,4.0,1.0,45.0,39.0,0
2.0,4.0,11.0,-1.0,-16.0,-2.0,8.0,1.0,130.0,-2.0,0
5.0,9.0,29.0,2.0,0.0,0.0,6.0,1.0,-17.0,39.0,0
0.0,-7.0,-2.0,7.0,19.0,8.0,4.0,0.0,-55.0,82.0,0
4.0,-5.0,15.0,8.0,28.0,-3.0,4.0,1.0,40.0,74.0,1
2.0,-3.0,-19.0,4.0,4.0,7.0,4.0,0.0,-43.0,85.0,0
4.0,12.0,19.0,2.0,6.0,0.0,-1.0,1.0,40.0,39.0,0
4.0,-2.0,15.0,4.0,0.0,1.0,-2.0,0.0,43.0,39.0,0
-2.0,-9.0,-2.0,9.0,0.0,-4.0,4.0,0.0,-21.0,39.0,1
2.0,-3.0,8.0,8.0,4.0,4.0,-2.0,0.0,113.0,39.0,0
0.0,-1.0,-2.0,-3.0,24.0,11.0,4.0,1.0,121.0,39.0,0
2.0,6.0,-14.0,2.0,16.0,-1.0,4.0,0.0,50.0,39.0,1
4.0,-10.0,0.0,2.0,8.0,-2.0,-3.0,1.0,138.0,-20.0,1
4.0,11.0,11.0,-2.0,-16.0,8.0,0.0,1.0,-28.0,80.0,0
-1.0,13.0,8.0,11.0,-6.0,-2.0,4.0,1.0,40.0,0.0,0
0.0,6.0,-17.0,2.0,5.0,12.0,6.0,0.0,50.0,-9.0,0
2.0,6.0,15.0,6.0,-11.0,0.0,4.0,1.0,40.0,42.0,1
1.0,4.0,11.0,10.0,-8.0,8.0,7.0,1.0,99.0,65.0,1
4.0,-6.0,15.0,7.0,-16.0,5.0,5.0,1.0,-37.0,-16.0,0
4.0,-3.0,11.0,-3.0,-13.0,-1.0,3.0,1.0,104.0,26.0,0
-2.0,-3.0,-5.0,7.0,-6.0,0.0,2.0,1.0,40.0,-27.0,1
2.0,12.0,-7.0,-3.0,8.0,4.0,3.0,0.0,-19.0,8.0,0
1.0,4.0,24.0,10.0,3.0,1.0,4.0,0.0,55.0,62.0,1
7.0,11.0,-1.0,7.0,24.0,0.0,4.0,1.0,40.0,-38.0,1
-1.0,-9.0,-9.0,-4.0,18.0,6.0,4.0,1.0,40.0,99.0,0
-1.0,-2.0,32.0,2.0,14.0,0.0,4.0,0.0,60.0,-12.0,1
6.0,7.0,12.0,12.0,33.0,0.0,-1.0,1.0,15.0,40.0,0
0.0,-5.0,7.0,7.0,-14.0,1.0,4.0,0.0,134.0,59.0,1
2.0,4.0,22.0,6.0,20.0,4.0,-5.0,0.0,-3.0,39.0,0
4.0,15.0,31.0,4.0,-5.0,1.0,4.0,0.0,-43.0,57.0,0
1.0,-3.0,11.0,0.0,24.0,5.0,6.0,0.0,103.0,55.0,0
5.0,10.0,-16.0,9.0,-13.0,0.0,-1.0,1.0,40.0,-17.0,0
4.0,-5.0,-4.0,0.0,-15.0,-1.0,4.0,1.0,129.0,-13.0,0
-1.0,8.0,18.0,8.0,21.0,7.0,-1.0,0.0,40.0,75.0,0
6.0,4.0,0.0,2.0,-3.0,-3.0,6.0,1.0,-36.0,40.0,0
5.0,10.0,9.0,2.0,19.0,0.0,1.0,0.0,107.0,104.0,1
5.0,-2.0,0.0,2.0,25.0,0.0,-1.0,1.0,-23.0,39.0,0
-1.0,5.0,26.0,-2.0,4.0,5.0,-1.0,0.0,96.0,39.0,1
2.0,0.0,-1.0,0.0,26.0,9.0,2.0,0.0,40.0,-31.0,0
1.0,5.0,-14.0,8.0,-9.0,0.0,5.0,0.0,0.0,83.0,1
0.0,-6.0,9.0,7.0,0.0,1.0,4.0,1.0,-70.0,60.0,1
2.0,4.0,0.0,0.0,-12.0,0.0,7.0,1.0,45.0,72.0,1
2.0,-1.0,15.0,7.0,-5.0,-1.0,6.0,0.0,-32.0,39.0,0
-2.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,123.0,61.0,1
2.0,13.0,27.0,-3.0,12.0,-1.0,4.0,1.0,158.0,46.0,1
4.0,4.0,7.0,2.0,22.0,0.0,4.0,0.0,-5.0,39.0,0
7.0,6.0,21.0,0.0,-2.0,-3.0,4.0,0.0,102.0,86.0,1
4.0,11.0,11.0,2.0,18.0,9.0,4.0,0.0,-15.0,79.0,0
4.0,-2.0,-6.0,12.0,15.0,3.0,0.0,0.0,-48.0,-19.0,0
2.0,4.0,9.0,4.0,-9.0,7.0,-2.0,1.0,-27.0,39.0,1
