sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,,,,1.167,,0.2485,,1
,,,,,0.245,,0.185,1
2.0,,0.54,,,,,0.78,1
,,,,,0.6145,0.236,0.3185,1
2.0,,,0.12,,,,0.167,1
,,,,0.617,,0.1345,,0
,0.54,,,0.972,,,,1
,0.7,,,1.6015,,,,1
,,,,,,,,1
,,,,1.2765,0.4835,,,1
2.0,,,,,,,0.325,1
2.0,0.63,,0.17,1.1885,0.4915,,0.348,0
,0.485,0.365,,,,,,0
,,,0.14,0.977,,,,1
,,,,0.2235,,0.043,,0
1.0,,0.315,0.115,,,,,0
,,0.4,0.125,,0.2435,,0.175,0
,0.72,,,1.8275,0.919,,,1
,0.5,0.355,,,,0.149,0.14,1
,,,,,,0.2795,0.332,1
,,,,,0.058,0.032,,0
2.0,0.565,,0.14,,,,0.2245,1
,0.515,0.38,,0.625,,0.1295,0.16,0
0.0,,0.505,,,,,,1
,0.58,,,,,,0.285,1
,0.445,,0.125,0.455,0.1785,,,1
0.0,,,0.15,,0.4,,,0
,0.5,0.375,,0.529,0.2235,,0.16,0
2.0,,0.235,0.06,,0.0415,,0.04,1
,0.45,,,,0.191,0.127,,0
,0.555,,,,,,0.206,0
,,0.49,0.155,,,0.2195,,1
2.0,,0.53,,,0.667,,,1
2.0,,,0.175,1.636,,,,1
0.0,,,,1.5345,,,,1
,0.6,,0.15,,,,,1
,,,,,0.23,0.1005,0.12,0
,,0.195,,,0.054,,0.028,0
,0.485,0.365,0.105,0.5205,0.195,,,0
1.0,0.54,,,0.74,,,,0
1.0,0.555,0.45,0.175,0.738,0.304,0.1755,,1
0.0,,,,0.8045,,,,1
,,,0.14,,,,,1
,,,,,0.181,0.0695,,0
,0.54,0.415,0.175,,0.275,0.241,,1
,,0.215,0.075,,,,0.035,0
,,,0.125,,0.2965,,,1
,0.675,0.55,0.175,1.689,,,0.474,1
,,,,0.2805,,,,0
0.0,,,,,,,,1
0.0,,0.305,,,0.1045,,0.09,1
,,,0.085,,0.116,,,0
,,,,0.2335,0.095,,,1
,0.755,,,2.505,1.1965,0.513,,1
,,0.55,,,,0.347,,1
,,,0.12,0.627,,0.1415,,1
,,0.41,,,,0.169,0.24,1
0.0,0.63,0.505,0.195,,,0.3305,,1
0.0,,,,,,,0.416,1
2.0,0.475,,,,,,0.155,0
2.0,,,0.12,,,,,0
0.0,,,,0.644,0.2475,0.2025,0.1635,1
0.0,0.535,,0.15,,,0.2125,,1
,,,,1.981,,0.3085,,1
,,,,0.3095,,,,1
,0.24,,,,,,0.017,0
,,,,,,0.222,,1
2.0,,,,,,,0.117,0
,0.52,,,0.6805,,,0.195,1
,,,0.135,,0.186,,0.17,1
0.0,0.645,,,,,,,0
2.0,0.46,0.34,0.135,,0.1655,0.117,,1
1.0,0.28,,,,,,,0
,,0.435,0.14,0.8585,0.3905,,0.2295,0
,,,,,,,,0
,,0.325,0.095,,0.1705,0.08,,0
,0.44,,0.135,0.3975,0.1505,0.0945,,0
0.0,,,,,0.4655,,,1
,0.625,,,,,,,1
,0.6,,0.165,,,,,1
,0.52,0.405,,,,,,1
,,,0.075,0.1275,,,,0
,,,,0.106,0.039,,0.034,0
,0.46,,,,0.2085,,,1
2.0,,0.435,,,,,0.27,1
0.0,,,,0.556,,,,1
2.0,,,,,,0.139,,0
2.0,0.65,,,,0.677,0.3045,,1
0.0,,0.485,,0.776,,,,1
2.0,,,0.08,,,,,0
,,,0.14,,,,,1
,0.565,,,1.142,,0.258,,1
0.0,,0.39,,0.5305,,,0.17,1
,0.575,,,,,,,1
,,0.365,,0.612,0.327,0.15,0.14,0
,,0.27,,0.2155,,,,0
,0.37,,0.105,,,,,1
1.0,0.405,0.31,0.11,,,,,0
,0.715,0.565,0.175,,0.7645,,,1
,0.54,,0.14,,,,,1
1.0,0.44,,,0.4215,,,,0
,,,,0.6345,,0.1335,0.215,1
,,,0.07,,0.104,0.0425,,0
,,,,0.468,0.2005,,0.1325,0
,0.61,,,,,,,1
,,0.35,,,0.1685,,0.125,1
2.0,0.44,0.34,,,,,,1
2.0,0.605,0.48,0.17,,,,0.317,1
,0.64,,0.17,,,,0.315,1
0.0,,,0.19,1.129,,0.256,0.36,1
,,0.39,0.13,,,0.1635,,1
,,0.45,,,0.343,,0.25,1
,,,0.185,,0.342,,0.35,1
,0.405,,,,0.112,0.075,,0
,,0.24,,0.187,,0.0445,,0
,0.53,,,,,0.1585,,1
,,0.585,0.225,2.2305,,,,1
0.0,0.475,,0.115,,,0.1025,0.21,1
0.0,,0.435,,,,0.174,0.2265,1
,0.55,,,,0.282,0.186,,1
,,,,0.4305,,,0.1245,0
,0.575,,,,,,,1
1.0,0.515,0.385,,,0.237,,,0
,,0.55,,,0.727,,0.445,1
2.0,,0.49,,,,,,1
,,0.29,,0.3055,,,0.09,0
,,0.35,,,,0.0895,0.115,0
,,0.475,,,,,,1
1.0,0.365,,,,0.0945,,,0
,,,,,0.4405,,0.387,1
1.0,,,,0.6765,0.256,,0.208,1
,,,,,,0.087,,0
,,0.48,,1.0525,,,,1
,0.6,,,,0.4995,0.2815,0.38,1
,,0.37,,,0.249,,,0
1.0,0.36,,,,,0.056,,0
,0.75,,0.205,,0.821,,,1
1.0,,,,0.497,,,,0
0.0,,,0.13,,0.2625,,,1
2.0,,,,0.5805,,0.0935,,0
,0.38,0.285,,,0.0895,,,0
1.0,,,,,,,,0
,0.695,,,,,0.4095,,1
,0.495,,0.125,,,0.129,,1
0.0,,0.45,,,,,0.295,1
,,,,,0.5425,,,1
2.0,0.775,0.57,,2.032,0.735,,,1
,,,,,0.419,,0.26,1
,,0.46,,,0.347,,,1
,0.29,,,,,0.0235,0.04,0
,0.335,0.25,,,0.0795,0.0495,,0
1.0,,,,,,,,0
,,,0.175,1.201,,,0.309,1
2.0,,,,,,0.191,,1
0.0,0.545,,,0.8,,,,1
1.0,,0.355,0.115,,0.167,,0.139,0
,0.545,,0.16,,0.272,,,1
,,,0.145,0.959,,0.2065,,1
,,,,,,0.07,,0
,,,0.105,,,,0.135,1
0.0,0.67,0.525,0.195,1.42,0.573,,,1
,0.485,,,0.599,0.251,,0.169,0
,0.4,,,,,,,0
,0.565,,,,,,,1
,0.625,,0.16,1.1415,0.5795,0.2145,,1
,,,,,,,0.505,1
,,0.21,0.06,,0.0425,,,0
,0.53,,,,0.2975,0.108,,1
2.0,0.4,0.32,,0.303,0.1335,,0.1,0
,0.625,,0.155,,0.4875,,,1
,0.66,,,,0.6525,,,1
1.0,0.475,0.36,,,,0.137,,0
,0.515,,,0.7355,,,,0
,,,0.175,1.2355,0.5205,0.3085,0.347,1
,0.53,,,,0.2805,0.1685,,1
,,,0.07,,,,,0
2.0,,,,,,,,1
1.0,,0.245,,,,0.038,0.053,0
2.0,0.75,0.595,,,,,,1
,,,,,,,0.16,1
2.0,,,,,,,,1
,0.41,0.315,,0.2805,0.114,0.0345,,0
,0.58,0.455,,,,,0.285,1
0.0,0.695,,,1.8385,,0.396,,1
,,,0.16,,,,,1
,,0.375,,,0.2865,,,0
,,,,,,0.0385,0.06,1
1.0,0.43,,0.11,,,0.0935,0.12,1
,0.68,,0.185,,,,0.34,1
,0.63,,,,,0.3055,,1
0.0,0.46,,,,,,0.15,0
,,,,,0.0655,,,1
2.0,0.495,0.38,0.135,,0.263,0.1425,,1
,,,0.15,,,0.1835,,1
0.0,,0.505,0.165,1.2235,0.5215,0.2695,,1
,,,,,,,,1
2.0,,0.45,,,,,,1
,,0.4,,,0.258,,,1
,,,,,,,,1
,0.33,,,,,0.035,,0
2.0,,0.455,0.16,,,,,1
1.0,0.165,,,0.0145,0.0055,,,0
,,,0.185,,,,0.377,0
2.0,,,,,,0.2045,,1
,0.57,,,0.8965,0.383,,,1
2.0,,,0.175,,,,,1
,0.575,0.42,,,,,,1
2.0,,0.49,0.19,,0.5455,0.2965,,1
,,0.13,0.045,,0.009,,,0
1.0,,,,,0.3015,,,0
,,,,,0.4645,,,0
2.0,,0.49,,,,,,1
,,,,1.1365,0.369,,,1
2.0,0.56,0.45,,0.894,,,0.264,1
,,0.215,,0.1145,,,0.035,0
2.0,,,,,,0.3325,,1
2.0,,0.485,,,0.422,,,1
,0.335,,,,,0.04,,0
2.0,0.655,0.52,,1.492,,,,1
,,,0.17,1.4545,,0.3575,,1
,,0.525,0.195,1.352,,,,1
,0.39,,,,,,,0
,0.57,0.45,,0.7805,0.3345,0.185,0.21,0
,0.65,,,,,,,1
,,,,1.271,0.531,,0.37,1
,0.38,,,0.2885,0.165,0.0435,0.067,0
,,,,,0.293,0.1525,,1
0.0,0.68,0.56,,1.7775,,0.322,,1
0.0,0.705,,0.205,2.381,,,,1
1.0,0.45,,,0.448,,,,1
,0.51,,0.125,0.6795,,,,0
,0.575,,0.16,,0.483,0.166,,1
1.0,0.48,,,,,,0.155,1
,,0.245,0.09,,0.096,,,0
,0.63,,0.185,,,,,1
,,,,,,,0.11,1
0.0,,0.38,,,,,,1
,,0.48,,,,,,0
,,0.52,,,,0.395,,1
1.0,0.325,,,,0.08,0.0435,0.065,0
,,0.515,,,,,0.42,1
,,,,0.6445,0.26,,0.22,1
,,0.46,,1.0835,,,0.325,1
,,,0.085,0.2185,0.1065,,,0
,,,0.145,0.974,,,,1
,0.525,0.375,,0.6315,,,,1
2.0,,0.445,,,,0.164,0.3,1
,,,0.21,,1.1945,,,1
0.0,0.745,0.585,,1.966,0.8435,,0.5855,1
,0.55,0.425,,,,0.139,0.48,1
,0.585,0.45,,,,,,0
,,0.25,0.095,0.2085,,,,0
2.0,0.465,,0.12,0.5315,0.2725,,,0
,,0.265,,,0.096,0.037,0.0735,1
,,,0.135,,0.4225,,0.156,0
2.0,,,0.195,1.691,,0.363,0.4755,1
2.0,,,,,,0.2375,0.47,1
,,0.485,,1.079,,,,1
,,0.535,,,0.734,,,1
,,,0.115,0.4385,,0.108,0.1125,1
,0.515,,0.16,,0.2515,,0.3,1
1.0,0.385,,,0.2365,,,0.076,0
,,,,0.0515,,,,0
1.0,0.445,0.33,,0.437,0.163,0.0755,,1
,,,,,0.6465,0.3705,,1
0.0,0.53,0.395,,0.775,,0.169,0.255,0
,0.305,0.22,0.07,0.141,,0.031,,0
,0.555,0.425,0.15,,,,,1
,,,,1.194,,,0.375,1
1.0,,,0.075,,,0.038,,0
0.0,,,,,,0.1435,,1
,,0.375,,,,,0.17,0
,,,,,,,,1
1.0,,0.39,0.125,,,,0.169,1
2.0,,,0.14,,0.462,0.185,0.295,1
,,,,0.196,,,,0
,0.475,,,,0.232,0.0885,,1
2.0,,,0.15,0.6765,0.256,0.139,0.26,1
1.0,,0.41,0.15,0.612,,0.1525,0.1895,1
,,,,,,,,0
,,,,,0.2025,,,0
,,0.38,,,0.292,,,0
0.0,,,,,0.6075,,,1
,0.275,0.175,0.09,,0.096,,0.0705,0
,,,,,0.6175,0.4255,,1
1.0,0.345,,0.085,,0.105,,0.05,0
,0.47,,,0.4845,,,,0
,,,,,,0.3425,0.485,1
1.0,0.44,,0.125,,,,0.2,1
,0.445,0.345,0.105,0.409,0.1675,,,0
,,0.575,,2.273,1.095,,,1
2.0,0.645,,,,0.5645,,0.386,1
1.0,,0.35,,,0.2365,,,0
,0.51,0.38,,,,,,1
,,,0.145,,0.47,,0.25,1
2.0,0.63,0.505,,,0.4615,,,1
2.0,0.69,,,,,,,0
2.0,,,,1.0145,,0.212,0.2415,0
,,0.13,,,0.0125,,0.008,0
0.0,,,0.135,1.3025,,,0.3605,1
2.0,,,0.13,,,,,0
,0.425,,0.1,0.3295,,,,0
2.0,0.635,,0.235,1.064,,0.228,,1
,,,,,,,0.3165,1
,,,0.075,0.1515,,,,0
,,0.4,,,,,,1
,,,,,,,0.15,0
,,,,,,,,1
,0.47,,0.125,,,,0.1175,0
,,,,,,,,0
,,,,0.092,0.0385,,0.027,0
1.0,,,0.06,0.058,,0.0145,,0
1.0,0.16,,,,0.0075,,0.005,0
2.0,,,,,0.312,,,1
1.0,,0.23,,0.1455,,0.0305,,0
,0.66,,0.17,1.337,,,,1
,,,,,,0.117,,0
,,,,0.577,,0.1265,0.1535,1
,,,0.095,0.217,,,,0
2.0,,,0.12,,,0.176,0.29,1
1.0,0.53,0.405,0.13,0.6615,,,0.19,1
0.0,0.505,,,0.674,0.3165,0.141,,1
,,,,,,,,1
0.0,,,0.11,,0.5265,0.1915,0.2925,1
,0.655,,,,,,0.285,1
0.0,,0.5,0.155,,,,,1
,0.65,0.505,,,0.4785,,0.349,1
2.0,,0.49,,,0.482,0.2015,,1
,,,,,0.497,,,0
1.0,,,0.14,,0.242,,0.182,1
1.0,,,,,,,0.1125,0
,,,0.205,,0.802,0.287,,1
2.0,,,,,,,0.315,1
1.0,0.34,0.25,,0.1765,,,,0
2.0,0.685,,,1.519,,,,1
,,,,,,,,1
1.0,,,,0.2135,,,,0
,,,0.095,,,,,0
1.0,,,,,,0.0755,,0
,0.51,0.39,0.135,0.769,,,0.19,0
2.0,,,0.13,,,0.1155,0.135,0
,,0.455,,,,,0.2425,1
,,0.43,,0.832,0.4355,,0.201,1
,0.605,0.475,,0.884,0.3835,0.1905,,0
,,0.375,,0.5795,,,0.185,1
,0.59,,,,0.5,,,1
,0.67,,,,,,,1
0.0,0.655,0.505,,,0.6205,,0.326,1
,0.585,0.455,,0.8755,0.411,0.2065,0.225,0
,,,0.19,,0.5775,,,1
2.0,,,,0.439,,,,0
,0.485,,,,,,,1
,,,0.19,,,0.306,,1
0.0,0.635,,0.17,,,0.297,,1
2.0,0.53,,,,,,,0
,0.45,0.335,,,0.1575,0.0795,0.1095,0
,,0.465,,,,0.247,0.47,0
,0.44,,,,0.17,,,1
,0.55,,,0.92,,,0.29,1
1.0,0.47,,,,,,,0
,,,,0.2145,,,0.06,1
1.0,0.555,,,0.783,,0.1755,,1
,0.72,0.525,,,0.631,,0.435,0
,,0.23,0.07,,0.046,,,0
,0.625,0.49,,,,,,1
,0.65,0.485,,,0.475,,,0
,0.56,0.45,,0.9,0.472,0.182,0.218,0
1.0,0.32,,0.06,0.129,,,0.0355,0
,,0.415,,0.724,,0.1675,,1
,0.62,,0.175,,,0.2385,0.39,1
2.0,,0.405,,,,0.1555,,1
,0.395,0.32,,,,0.0535,,0
1.0,,,,0.118,,,,0
,,,,1.5245,,,0.495,1
1.0,,,,,,,,0
,,,,,,,,1
,0.53,,,,,,,1
,,,,,,,0.4525,1
2.0,,0.475,0.155,,0.4565,,0.266,1
,,,,0.699,,,0.2035,0
,0.645,,0.16,,,,,1
,,,,0.895,,0.186,,1
,,,,,,,0.387,1
,,,0.2,,,,,1
,0.445,0.32,,,,0.0825,,0
1.0,0.33,,0.085,,,,0.06,0
,,,,,,,0.125,0
2.0,0.465,,0.125,,0.2025,,,1
,,0.57,,1.88,,0.387,,1
0.0,,,0.11,,0.4445,0.171,,0
,,,,,0.0725,0.039,0.05,0
,,,,,0.2655,,,0
,0.57,,0.155,1.186,0.6355,0.2315,,1
,0.51,,0.14,,0.259,0.151,,1
,0.31,,0.05,,,,0.045,0
,,0.585,,,,,0.413,1
2.0,0.375,0.29,0.1,0.276,0.1175,,0.085,1
,,0.3,0.12,,0.1265,0.068,,0
,,,,,,,0.095,0
0.0,,,0.175,,,,0.2645,1
,0.62,,,,0.4815,,,1
,,0.515,0.16,,,0.3205,0.35,1
2.0,0.54,0.42,,,0.392,0.1455,,1
1.0,0.2,,,0.036,0.0125,0.008,,0
,,0.53,,,0.4765,0.3,0.35,1
,,0.205,,0.1105,,,,0
1.0,,0.275,,0.2815,0.1505,0.0505,,0
,,,,0.33,0.1405,,0.095,0
,,0.39,0.135,0.592,0.242,,,1
,,0.35,0.105,0.4445,0.213,0.107,0.1115,0
2.0,0.6,,,1.1145,0.5055,,,1
,,,,,,,,0
,,,0.055,,0.0205,,,0
,,0.35,0.125,,,0.102,,1
,,0.415,0.145,,,,0.2875,0
1.0,,0.27,0.095,0.2175,0.097,0.046,,0
0.0,0.45,,0.105,0.4715,,,,1
1.0,0.235,,,,,,0.019,0
,0.5,0.395,,,,,0.195,1
2.0,,0.54,0.21,1.7885,,,0.437,1
,0.61,0.46,,0.957,0.4255,,,0
,,,0.17,0.8325,0.2755,,,1
1.0,0.475,,,,,0.1105,,1
,,0.515,,,,,,1
0.0,,0.34,,0.382,0.154,,0.109,0
,0.47,0.36,,0.4775,,0.1055,0.15,1
,,0.46,0.125,,,,,1
,0.585,,,,0.4025,0.2365,,1
,,,,,0.528,0.2465,,1
1.0,,0.35,,,,,,1
,,,0.15,,0.595,0.2065,,1
2.0,,,,,,0.208,,1
1.0,0.43,0.34,,,0.2065,,,0
,,0.255,0.09,0.2005,,0.0295,0.063,1
,0.725,,0.205,,,,0.488,1
,,0.195,,,0.0315,,,0
,,,,,0.564,0.323,,1
,0.65,,,1.385,,0.3095,,1
,,,,,,,,1
,,0.485,0.18,1.2795,,0.2855,0.355,0
,,0.465,0.15,,,0.166,,0
,,,,,,,,0
2.0,,,0.14,,,,0.119,0
,,,,,0.8005,,0.355,1
1.0,,,,,,0.0785,,1
1.0,0.5,0.385,,,0.3795,,,1
,0.62,0.465,,0.911,0.375,,,1
,,0.47,0.175,,,,,1
,0.37,,,,,,0.081,1
,,0.44,,,0.344,0.2325,,1
,,,,0.837,,,,0
,0.64,,0.18,1.3135,0.4865,,0.4075,1
,0.38,0.27,,0.219,0.0835,,,0
,,,,,,0.171,,1
,,,,1.492,,0.3905,,1
2.0,,,,,,,,0
,,,,,,,,0
,,,,,0.496,0.287,,1
,0.285,,,,0.051,,0.027,0
0.0,0.48,0.39,,0.6905,,,,1
1.0,0.52,,,0.6625,,,,1
,0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,1
0.0,0.645,,,,0.621,0.367,,1
,,0.5,,,,,0.315,1
,,,,,0.44,0.2195,0.285,1
2.0,,,,0.875,,0.174,,1
1.0,0.435,0.325,0.105,,,,0.115,0
,0.415,0.315,,,0.068,,0.125,1
2.0,0.67,,,1.5945,0.6705,0.3845,0.4505,1
2.0,0.475,,0.12,,0.2525,0.1205,,1
,0.54,,0.155,,,0.167,,1
1.0,,,0.125,,,0.1295,,0
,0.62,,,,,0.23,,1
2.0,0.525,,,0.6875,,0.1495,,1
,,,,0.733,,,0.235,1
,0.49,,0.16,,0.3485,,,0
,,,0.17,,,,,1
1.0,,,0.14,,0.3285,0.1555,0.2325,1
,0.54,0.42,0.14,,,0.1175,0.235,1
,0.615,,0.155,1.0385,,0.2315,0.345,1
1.0,,,,0.2535,0.103,,,0
,,0.445,0.15,,0.504,,,0
2.0,,,,,0.4635,0.292,,1
2.0,0.7,0.535,,,,,0.54,1
,0.575,,,1.0225,,,0.228,1
,0.275,0.2,0.055,,,,,0
,,0.46,0.19,1.066,,,0.33,1
,,0.38,,0.639,0.3,,,1
,,0.43,,,,,,0
,0.595,0.455,,,,0.2165,,1
,0.525,,,,0.3205,,,0
0.0,,,,0.95,,0.182,,0
,,0.31,,,,,,0
1.0,,,,,,0.046,,0
2.0,0.64,,,,0.763,,0.4435,1
,0.545,0.415,0.14,0.82,,0.127,,1
1.0,,,0.085,0.196,0.0875,,,0
,0.45,,0.125,,0.185,,0.145,1
1.0,,,0.07,,,,,0
2.0,0.485,0.355,,,,,0.14,1
2.0,0.76,0.575,0.19,,,,0.56,1
2.0,,,,,,0.1585,0.29,1
1.0,0.275,,0.065,,0.0565,0.013,,0
2.0,,,,,,0.1265,0.18,1
,,0.37,0.125,0.537,,,,1
1.0,0.32,0.235,0.065,0.1385,0.058,,,0
,0.355,0.275,,,,0.053,0.08,0
2.0,0.41,,,,,,,1
,0.455,0.36,0.115,,0.2085,,,1
,0.61,0.47,,,,0.296,,1
,,,,0.439,,,0.1305,0
,,,0.18,1.1965,0.514,,0.3995,0
,,,,,0.486,,0.415,1
,,,,0.9225,,,,1
,,,,,,,0.315,1
1.0,,,,,,0.0265,0.043,0
,,0.48,,1.085,,0.2445,,1
0.0,0.53,,0.13,0.717,0.2115,,,1
2.0,,,0.19,1.1255,0.59,0.247,,1
,,0.35,,,,0.1505,,1
0.0,,,0.13,,,,,1
,,,0.13,0.5415,,,,1
,,,,,0.2765,0.111,,1
,,,,1.4405,,0.2985,,1
1.0,,,,,,,,0
2.0,,0.43,,,,0.176,,1
,,0.375,0.15,,,,,1
,,,0.14,1.0625,,0.225,0.2915,1
2.0,,0.4,,0.7765,0.3525,0.1845,0.185,1
0.0,0.555,,,,,,,1
,,,0.13,0.5225,,0.133,,0
2.0,,,,,,0.3335,,1
,,,,,0.3595,,,1
,,0.505,,1.27,0.6035,,0.335,1
1.0,0.42,,,,,0.0935,0.105,0
2.0,,0.395,,,0.2145,,0.2495,1
,,0.39,0.085,0.6435,0.2945,,,0
,,,,,0.419,,,1
,0.725,0.57,0.19,,1.253,,0.52,1
2.0,0.6,0.465,0.2,1.259,,,,1
,0.69,,,1.6195,,0.353,0.555,1
