sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
0.0,0.445,,,0.455,,,0.14,1
0.0,,,,,,,,0
1.0,0.5,0.375,0.12,,,0.123,,0
2.0,,0.235,0.06,0.12,,,0.04,1
,0.45,0.36,0.13,,0.191,,,0
,,,0.14,0.765,,0.15,0.206,0
0.0,0.565,0.49,0.155,0.9245,0.405,,0.255,1
2.0,0.63,,0.175,1.4135,,,0.3555,1
2.0,,0.52,0.175,,0.779,,0.432,1
,,,,,,,0.43,1
2.0,0.6,,0.15,0.99,0.386,,0.3105,1
,,0.355,0.11,0.474,,,,0
,0.275,,,0.106,,,0.028,0
1.0,0.485,,0.105,,0.195,,,0
,0.54,0.42,0.14,,,,,0
,,0.45,,,,0.1755,,1
0.0,0.52,,,,,,0.285,1
,,0.335,,0.4565,,,,1
1.0,0.39,0.31,0.085,,0.181,0.0695,0.079,0
,0.54,0.415,0.175,,,0.241,0.275,1
2.0,,0.215,0.075,0.106,,,,0
,,,0.125,,0.2965,,,1
,,,0.175,1.689,,,,1
1.0,0.415,0.31,,0.2805,0.114,0.0565,,0
0.0,,,0.175,,0.609,,,1
,0.38,0.305,,,0.1045,,,1
1.0,,0.315,,0.2675,0.116,,,0
1.0,,,0.11,0.2335,0.095,,0.085,1
0.0,,0.625,0.21,,,,0.6785,1
,0.7,,,1.6245,0.675,0.347,,1
,,,,,0.2645,,,1
,,0.41,0.165,0.8115,,0.169,0.24,1
,,,,,,,0.375,1
,0.67,0.53,0.205,,0.643,,,1
2.0,0.475,0.36,0.14,0.5135,0.241,,,0
,,,,,,0.117,,0
,,,,,0.2475,,,1
,0.535,0.4,0.15,,,0.2125,0.21,1
,0.705,,0.22,1.981,,0.3085,0.76,1
0.0,0.405,,0.12,0.3095,,,0.095,1
,0.24,0.175,0.065,,,,,0
2.0,0.605,0.49,0.165,,0.492,,0.3555,1
,,,0.12,0.414,0.199,0.09,0.117,0
,0.52,,,,0.28,0.174,,1
2.0,,0.375,0.135,0.4935,0.186,,,1
,,0.505,0.165,1.4325,,0.308,,0
2.0,,0.34,,,,,0.185,1
,0.28,0.2,0.075,0.1225,,,0.035,0
,0.57,0.435,,,,0.196,0.2295,0
,,,,,0.015,,0.0125,0
,,0.325,,0.3785,0.1705,0.08,,0
0.0,,,0.135,0.3975,0.1505,,0.135,0
,0.6,0.47,,0.97,,,0.264,1
2.0,,,,,,,,1
,,,0.165,1.0475,,,0.315,1
,0.52,0.405,,0.829,,,0.205,1
1.0,,,0.075,,0.0565,0.0275,,0
1.0,,0.205,0.07,,0.039,0.0285,0.034,0
0.0,0.46,0.33,,,0.2085,0.1805,0.125,1
2.0,,,0.15,,,,0.27,1
0.0,,,0.135,,0.1925,,0.1685,1
2.0,0.52,0.4,0.125,,,0.139,,0
,,,,1.466,,,0.4,1
,,0.485,,,0.3545,,0.239,1
2.0,0.365,0.295,,,0.097,0.043,0.1,0
1.0,0.525,0.4,,,,,,1
2.0,,0.47,,1.142,,,,1
,,,0.12,0.5305,,,0.17,1
,0.575,,0.16,,,,0.271,1
2.0,0.47,0.365,0.12,,,0.15,0.14,0
,0.365,0.27,,,,,0.0655,0
2.0,0.37,,,,,,,1
1.0,,0.31,,0.91,0.416,0.2075,,0
,,,0.175,1.9525,0.7645,0.4185,,1
,0.54,0.385,,0.7655,,0.116,0.2365,1
,,0.335,0.115,0.4215,0.173,0.0765,,0
0.0,0.505,,,,,0.1335,0.215,1
,,,,,,,,0
,,,,,0.2005,,0.1325,0
,,0.48,,,,0.238,,1
1.0,,0.35,0.11,0.3945,0.1685,0.0865,,1
2.0,0.44,,,0.402,,0.0955,0.165,1
,0.605,,,1.1835,,0.2365,,1
0.0,0.64,,0.17,1.2645,0.565,0.3375,,1
,,,,1.129,,0.256,0.36,1
0.0,,0.39,0.13,0.6355,0.2505,,0.195,1
2.0,0.55,,0.155,0.7895,0.343,0.159,0.25,1
2.0,,0.45,0.185,0.925,,,0.35,1
1.0,,,0.09,0.2825,0.112,,,0
1.0,,0.24,,0.187,,,0.05,0
0.0,,,0.115,,0.233,,,1
2.0,,0.585,0.225,,1.2395,,,1
0.0,0.475,,0.115,0.541,,0.1025,0.21,1
,,0.435,0.14,0.745,,,0.2265,1
,0.55,0.41,,,0.282,0.186,0.275,1
0.0,0.455,0.365,0.115,,,0.108,,0
,0.575,0.455,,,0.495,,0.246,1
,,,0.125,0.572,0.237,0.1435,,0
,0.695,,,,0.727,0.36,0.445,1
2.0,,,0.165,1.1835,,,0.39,1
0.0,,,,,,,,0
1.0,,,,0.3805,0.1575,,0.115,0
,,0.475,,1.162,,,0.32,1
,,,,0.213,,0.049,0.06,0
,,,,,0.4405,,0.387,1
,0.53,,0.14,,0.256,,0.208,1
,,0.345,,0.415,0.187,0.087,0.11,0
,,0.48,0.15,1.0525,,,0.285,1
2.0,,,,1.2675,,,0.38,1
,,0.37,,,,0.1065,,0
,,0.27,0.095,0.2,,0.056,0.061,0
,,,,2.2635,0.821,,,1
,0.455,0.375,0.12,0.497,0.2355,,0.1295,0
,0.5,0.385,0.13,,,,,1
,,0.375,0.12,,,0.0935,0.169,0
1.0,0.38,,,0.243,,0.0665,0.075,0
,0.515,,,0.7165,,0.1595,,0
,0.695,,0.21,,0.664,,,1
,,,,,0.3355,0.129,,1
,,0.45,0.165,0.903,0.3305,,,1
,,,,,,0.3035,,1
,,0.57,0.22,,0.735,0.4755,,1
1.0,0.59,,0.145,0.9015,0.419,,,1
0.0,,0.46,0.17,1.122,0.347,0.3045,,1
,,,,0.14,0.0515,0.0235,0.04,0
1.0,0.335,,,,,0.0495,,0
,,0.23,,,,,,0
2.0,0.605,0.475,0.175,,0.5395,0.275,0.309,1
,0.575,,0.14,0.8455,,0.191,,1
0.0,,,,0.8,0.3535,,0.207,1
,,,,,,,0.139,0
0.0,0.545,0.415,0.16,0.7715,0.272,,,1
2.0,0.595,,0.145,0.959,0.463,,0.2535,1
,0.435,0.335,,,,0.07,0.11,0
1.0,0.455,0.355,,,,,0.135,1
0.0,0.67,,0.195,1.42,,,0.3905,1
2.0,0.485,0.39,0.12,0.599,0.251,,0.169,0
,,,,,,0.061,0.08,0
2.0,0.565,,0.125,,,0.13,0.1685,1
2.0,,0.48,,1.1415,0.5795,0.2145,0.29,1
,0.645,,0.2,1.449,,0.2565,,1
1.0,0.265,,0.06,0.0965,,0.022,0.03,0
,,,,,0.2975,0.108,0.195,1
,0.4,,,,0.1335,,0.1,0
,,,0.155,1.1635,0.4875,0.259,,1
,0.66,,,,,,,1
,0.475,,0.145,0.6325,0.2825,0.137,,0
2.0,0.515,0.41,,,0.3065,,0.2,0
,,0.495,0.175,1.2355,0.5205,,0.347,1
,0.53,,0.155,,0.2805,,0.214,1
,,,0.07,0.1055,,,,0
2.0,,0.35,0.11,,0.1675,0.081,,1
1.0,,,,0.2015,,,,0
,0.75,0.595,0.205,2.2205,1.083,,,1
0.0,0.45,,,,0.222,,,1
,0.645,0.51,,1.4745,0.605,,,1
1.0,,0.315,0.095,0.2805,,,0.11,0
,,0.455,0.17,0.9075,,0.2135,0.285,1
,0.695,,0.175,1.8385,,,0.503,1
0.0,,,0.16,1.04,,,,1
0.0,0.51,,0.11,,0.2865,,,0
2.0,,,,,,,,1
,0.43,0.325,0.11,,0.1355,0.0935,,1
1.0,,0.53,0.185,1.1095,0.439,,,1
0.0,,,,,0.4635,0.3055,0.39,1
,,0.375,0.12,,0.1775,,,0
2.0,,,,,0.0655,0.0365,,1
,,0.38,0.135,0.6295,0.263,0.1425,,1
,0.56,0.435,,0.8715,0.4755,,0.1835,1
,0.64,0.505,0.165,1.2235,,0.2695,0.36,1
,0.47,0.37,,,0.2025,,,1
,,,0.14,1.013,,0.216,0.36,1
,0.515,0.4,,,,,0.28,1
,0.49,,,0.59,,,,1
,0.33,0.25,,0.1405,0.056,0.035,,0
,0.605,,,,,,0.325,1
,0.165,,0.015,,,,,0
2.0,0.635,0.51,0.185,1.308,,0.318,,0
,0.565,0.435,,,0.354,,0.31,1
,0.57,0.435,0.125,,,0.1835,,1
,,0.465,0.175,0.995,0.3895,,,1
0.0,,,,,0.461,0.147,0.2125,1
,,,0.19,,0.5455,0.2965,0.355,1
,,,0.045,,0.009,0.005,,0
1.0,0.5,,,0.596,0.3015,0.104,,0
2.0,0.55,0.44,0.16,0.985,0.4645,0.201,,0
2.0,,,,1.035,0.44,0.2525,,1
0.0,,,0.165,1.1365,,0.3005,0.275,1
2.0,,0.45,0.145,0.894,0.3885,,0.264,1
,,0.215,0.075,0.1145,0.045,0.0265,,0
2.0,,,,,,,0.461,1
,0.615,0.485,0.215,,0.422,,0.29,1
,,0.245,0.09,,,,,0
2.0,,,0.18,1.492,0.7185,0.36,0.355,1
2.0,,,0.17,1.4545,0.642,0.3575,0.354,1
0.0,0.625,0.525,0.195,,0.4505,0.2445,0.53,1
,,,0.1,0.2665,,,0.084,0
0.0,0.57,,0.135,0.7805,0.3345,0.185,0.21,0
,,0.5,0.17,1.4045,0.694,0.318,,1
0.0,,,,1.271,0.531,,0.37,1
,,,,,0.165,0.0435,,0
,,0.41,,0.7085,,0.1525,0.235,1
0.0,0.68,,0.195,1.7775,,,0.415,1
,,0.56,0.205,2.381,0.9915,0.5005,,1
1.0,0.45,0.33,0.105,,0.208,0.089,,1
1.0,,,,0.6795,,0.1395,,0
2.0,,,0.16,,0.483,,,1
,0.48,,0.12,0.514,0.2075,0.131,0.155,1
1.0,,0.245,0.09,,,0.0405,,0
,,,0.185,1.383,,,,1
0.0,0.41,,,0.363,,0.065,,1
,0.505,0.38,,0.651,0.2935,0.19,0.17,1
2.0,,0.48,,,0.604,0.271,,0
,0.68,0.52,,1.541,0.5985,,0.4575,1
,0.325,,,,0.08,,0.065,0
,,,0.17,1.14,0.4305,0.2245,,1
2.0,,,,0.6445,0.26,0.1575,,1
,0.585,0.46,0.17,1.0835,,,,1
,0.36,,,,0.1065,0.038,,0
,0.56,,0.145,,0.547,0.1615,,1
,0.525,0.375,0.12,0.6315,,0.114,,1
2.0,0.57,0.445,0.16,,,0.164,,1
2.0,,0.6,0.21,2.548,,0.5745,0.6745,1
,,,,1.966,0.8435,0.437,0.5855,1
,,0.425,0.16,0.97,,,0.48,1
0.0,,,0.125,0.874,0.3545,0.2075,0.225,0
1.0,0.33,,,0.2085,0.102,0.0395,0.052,0
,0.465,0.355,0.12,,0.2725,0.097,0.1395,0
0.0,,,,0.2165,0.096,,0.0735,1
2.0,,0.39,0.135,,,0.1815,0.156,0
2.0,,,0.195,1.691,,,0.4755,1
,,,0.19,,0.5305,0.2375,,1
0.0,,,,1.079,,0.2115,,1
,,,0.185,,,,0.335,1
1.0,,0.355,,,0.184,0.108,,1
2.0,0.515,,,0.8175,,,0.3,1
1.0,,0.29,,0.2365,0.1,0.0505,0.076,0
,0.23,,,,0.019,,,0
1.0,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,1
,0.71,0.575,,,,0.3705,0.52,1
,0.53,0.395,,0.775,,,,0
,0.305,,,,0.062,,0.037,0
,0.555,,,0.873,,,0.1965,1
2.0,0.64,,0.14,,0.4445,,,1
1.0,0.305,0.245,0.075,,,,0.045,0
,0.55,,0.145,,0.295,,,1
0.0,,0.375,,0.5375,0.221,0.117,,0
,,,0.115,,,,,1
,0.535,,0.125,0.599,0.2595,0.149,,1
2.0,,0.455,,0.97,,0.185,0.295,1
1.0,0.365,,,0.196,,0.0375,,0
1.0,0.475,0.365,,,,,,1
,,0.44,,0.6765,,,,1
,,0.41,,,0.2435,,,1
,,0.4,0.14,,,0.1755,0.22,0
1.0,0.475,0.365,,0.1315,,,,0
,,0.38,0.125,0.616,,0.113,0.185,0
,0.625,0.48,,1.3235,0.6075,,0.355,1
1.0,0.275,0.175,,,0.096,,0.0705,0
0.0,,0.535,0.22,,0.6175,,0.453,1
1.0,0.345,0.255,,0.2005,0.105,0.037,0.05,0
,,,,0.4845,,,0.142,0
2.0,0.695,,0.19,,0.588,0.3425,,1
1.0,,0.34,,,,0.0875,0.2,1
1.0,0.445,0.345,0.105,,,,,0
,0.7,,,,,,0.638,1
,,,,1.286,0.5645,0.288,,1
,,,0.1,0.519,,0.1275,,0
,,,0.13,0.584,0.224,,0.185,1
,,,,0.9865,,,,1
,,0.505,0.17,1.0915,,0.266,0.3,1
2.0,0.69,,,1.7005,0.8255,0.362,,0
2.0,0.61,0.485,,1.0145,0.5315,,,0
,0.135,0.13,,0.029,,,,0
0.0,,,0.135,,0.61,,0.3605,1
2.0,,0.4,0.13,0.7715,,0.16,0.211,0
2.0,,0.325,0.1,,,0.0725,,0
2.0,0.635,,0.235,1.064,0.413,0.228,,1
,,0.475,0.175,,,,0.3165,1
1.0,,,,0.1515,,,0.05,0
2.0,,,,,0.282,0.1605,,1
,,,0.11,0.6065,,,0.15,0
1.0,,,,,0.2985,0.1295,,1
1.0,0.47,0.35,,0.4315,,0.1165,,0
1.0,0.46,,0.11,,0.1975,0.096,0.125,0
1.0,,0.2,0.065,0.092,0.0385,,0.027,0
1.0,0.235,,0.06,,0.022,,,0
1.0,0.16,0.12,,0.018,0.0075,,0.005,0
,,,0.14,,,0.146,,1
1.0,,,0.075,0.1455,,,0.05,0
0.0,0.66,,0.17,1.337,,,,1
,0.475,,,0.566,,,,0
,0.5,0.38,0.125,,0.269,0.1265,,1
1.0,0.36,0.275,0.095,0.217,0.084,,0.09,0
,0.525,,0.12,,0.2825,0.176,0.29,1
1.0,,,,0.6615,0.2945,,,1
0.0,0.505,0.39,,0.674,0.3165,,,1
,0.77,,0.195,,1.1155,0.6415,0.642,1
0.0,0.625,0.49,0.11,1.136,0.5265,,,1
,,0.5,,1.1705,,,0.285,1
,0.66,,0.155,,0.6485,0.288,0.335,1
0.0,0.65,0.505,0.165,,,0.274,,1
2.0,,,0.185,1.185,,0.2015,,1
2.0,0.515,,,,,0.181,0.2185,0
1.0,0.52,0.41,0.14,,,0.1375,,1
,0.375,,0.1,,0.166,0.091,0.1125,0
0.0,0.71,0.54,0.205,,,0.287,0.435,1
2.0,,0.47,0.165,,,,0.315,1
1.0,0.34,0.25,,0.1765,0.0785,,,0
2.0,,,,,0.699,0.3685,0.4,1
1.0,0.54,,0.145,0.97,,0.22,,1
,,0.27,,0.2135,,0.0545,0.07,0
,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,0
1.0,0.455,0.345,,,0.164,0.0755,,0
2.0,0.51,0.39,,0.769,0.3935,0.1455,0.19,0
,0.48,0.37,,0.643,,0.1155,0.135,0
2.0,,0.455,0.155,0.797,0.34,,0.2425,1
,0.545,,0.14,0.832,,0.17,0.201,1
,,0.475,0.145,0.884,,0.1905,0.27,0
,0.5,,,,0.239,0.1375,,1
,0.59,,,1.09,0.5,0.2215,,1
,,,0.17,1.247,,,,1
0.0,,,0.175,1.2905,,0.2965,0.326,1
,,,,0.8755,,0.2065,0.225,0
,0.665,0.535,0.19,1.496,,0.2815,0.475,1
,,0.36,,,0.194,,,0
1.0,0.485,,,,0.2175,,0.195,1
,0.61,0.495,,1.213,0.464,0.306,0.365,1
,0.635,0.505,0.17,,,,,1
2.0,,0.41,,0.681,0.3095,0.1415,,0
1.0,0.45,,,,0.1575,0.0795,,0
,0.575,0.465,0.195,,0.417,0.247,,0
1.0,,0.33,,,,,,1
,0.55,0.45,0.13,0.92,0.378,,0.29,1
,,0.375,,,,0.099,,0
,,0.255,0.085,,0.1,,,1
1.0,,0.43,0.15,,,,,1
0.0,0.72,0.525,0.18,,0.631,0.3215,,0
1.0,0.315,,,0.1145,,,,0
0.0,0.625,0.49,,1.33,0.6675,,,1
2.0,0.65,0.485,0.14,,,0.2435,,0
2.0,0.56,,,0.9,,0.182,,0
1.0,0.32,0.23,,,,,0.0355,0
2.0,0.53,0.415,,,,0.1675,,1
2.0,,0.51,0.175,1.2815,,0.2385,,1
2.0,,0.405,,,0.3755,,,1
1.0,0.395,,0.1,,0.149,0.0535,0.09,0
1.0,,0.205,,0.118,0.059,,0.0305,0
,0.65,0.545,,1.5245,,0.326,,1
,0.48,0.35,0.105,0.635,0.352,,,0
1.0,0.555,0.43,0.14,0.7665,0.341,,0.23,1
2.0,0.53,0.435,0.16,,0.316,0.164,0.335,1
,,0.56,0.18,,,0.381,,1
2.0,,,0.155,,0.4565,,0.266,1
0.0,0.535,,,0.699,0.3125,0.1565,,0
,,0.5,0.16,,,,0.3,1
2.0,0.52,0.45,,0.895,,,,1
,0.67,0.525,0.17,,,0.3025,,1
0.0,0.63,,0.2,1.4255,,0.336,0.38,1
,,,,,,,0.12,0
,0.33,0.255,0.085,,,,0.06,0
,0.415,0.325,0.1,0.385,,,0.125,0
,,,0.125,0.5255,,,0.145,1
2.0,,,,1.88,0.9095,0.387,,1
,,0.42,,,,,,0
,,,,,,0.039,0.05,0
,,0.38,,0.573,0.2655,,0.144,0
,0.57,0.47,,,0.6355,,0.277,1
2.0,,0.4,0.14,,0.259,,0.23,1
,,,,,,,0.045,0
,0.67,,,,0.5445,0.2945,0.413,1
2.0,,0.29,0.1,,0.1175,0.0565,,1
,0.395,0.3,0.12,0.2995,,,0.0895,0
1.0,,0.325,0.09,,,,0.095,0
0.0,,0.45,,1.0095,,,0.2645,1
2.0,,0.48,0.165,1.0725,0.4815,0.235,,1
0.0,0.63,,0.16,,,,0.35,1
2.0,,,,0.8115,,0.1455,,1
,,0.145,,,0.0125,0.008,0.011,0
,,,0.165,1.1895,0.4765,0.3,0.35,1
,0.275,0.205,0.075,,0.045,0.0285,,0
,0.37,0.275,,,,0.0505,,0
,0.415,0.315,,0.33,,0.0705,,0
,,0.39,,,0.242,,0.1835,1
,,0.35,0.105,,0.213,0.107,0.1115,0
,0.6,0.495,,1.1145,,0.2635,,1
1.0,,0.355,0.125,0.5325,0.225,0.126,0.1465,0
,,0.17,,,0.0205,0.014,0.02,0
0.0,0.455,0.35,,,0.1585,,,1
2.0,0.525,,,0.845,0.3525,,0.2875,0
,0.37,,,0.2175,,0.046,0.065,0
,,,,,,,,1
,,0.175,,,0.0205,0.02,,0
,0.5,,0.14,0.6215,,,0.195,1
,0.68,,0.21,1.7885,0.8345,,0.437,1
0.0,,0.46,0.155,0.957,,0.1975,,0
,,,0.17,,,0.1685,0.31,1
1.0,,,,,0.2155,0.1105,0.142,1
,,0.515,,,0.4945,,0.41,1
,,0.34,,,,,0.109,0
,0.47,0.36,0.12,0.4775,0.2105,,,1
1.0,0.59,0.46,0.125,,,0.15,0.238,1
2.0,0.585,,0.145,0.9565,,,0.265,1
0.0,0.605,,,1.2385,0.528,0.2465,0.39,1
1.0,,0.35,0.135,0.435,,,0.125,1
,,,0.15,,0.595,,,1
2.0,0.615,,0.17,,,,0.343,1
1.0,0.43,,0.0,0.428,0.2065,,0.115,0
,0.345,,0.09,0.2005,0.094,0.0295,0.063,1
0.0,0.725,,,,0.744,0.315,0.488,1
,,0.195,0.065,0.08,,,,0
0.0,,0.515,,,,,,1
0.0,,0.525,0.19,1.385,0.8875,0.3095,,1
