Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
5,7,-6,2,10,5,0,1,106,39,1
4,4,34,2,27,7,4,1,137,-7,0
0,11,18,0,-1,5,4,0,40,39,0
6,12,26,7,4,7,-1,0,60,76,1
-3,-6,33,0,21,5,4,0,15,81,0
4,4,-6,8,-10,-7,0,1,-45,39,1
6,-3,9,2,3,7,4,0,98,68,1
-5,4,0,11,-2,-2,0,1,50,77,1
4,13,11,6,17,5,4,1,40,39,1
-1,4,15,7,14,5,5,0,87,-38,1
2,10,23,-7,7,1,-1,0,-50,39,0
2,10,17,2,-7,0,4,0,60,39,1
4,8,-3,-5,24,1,5,1,6,-25,0
-1,4,19,6,19,4,4,0,-30,9,0
1,7,-4,10,1,10,-2,0,40,-12,0
2,-7,32,2,-19,0,4,0,40,41,1
5,0,12,-4,28,0,4,0,-4,-12,1
4,4,26,2,-25,7,4,1,132,-9,1
7,10,-6,4,3,0,4,0,40,57,0
2,7,35,-4,14,-3,-4,0,148,-25,0
-2,-1,-7,4,-10,9,5,1,-49,39,0
-1,13,-17,-4,4,0,-4,1,-26,-3,1
4,10,9,8,-5,0,0,1,-9,39,1
1,17,11,13,8,-3,0,0,108,39,0
4,8,5,8,29,0,-1,1,89,39,1
-2,-1,15,0,0,10,4,0,45,39,0
8,6,14,-5,24,0,7,0,-76,39,1
7,14,38,-5,-15,1,-2,0,40,-68,0
8,6,12,-3,-20,0,0,1,3,39,1
4,4,-15,12,-9,0,8,0,-90,-6,1
4,-1,9,2,4,-1,-3,1,38,42,1
2,-1,-14,8,10,1,4,0,107,-3,1
0,-3,-10,2,-10,0,4,1,-103,67,1
-3,10,15,-1,31,1,6,1,116,51,0
-4,4,19,2,19,6,4,0,107,0,1
-3,7,-1,-4,8,0,4,0,0,39,1
-3,0,15,14,19,4,-5,1,40,39,0
-4,-6,27,-4,-9,6,4,1,45,39,0
2,4,11,-1,-16,-2,8,1,130,-2,0
5,9,29,2,0,0,6,1,-17,39,0
0,-7,-2,7,19,8,4,0,-55,82,0
4,-5,15,8,28,-3,4,1,40,74,1
2,-3,-19,4,4,7,4,0,-43,85,0
4,12,19,2,6,0,-1,1,40,39,0
4,-2,15,4,0,1,-2,0,43,39,0
-2,-9,-2,9,0,-4,4,0,-21,39,1
2,-3,8,8,4,4,-2,0,113,39,0
0,-1,-2,-3,24,11,4,1,121,39,0
2,6,-14,2,16,-1,4,0,50,39,1
4,-10,0,2,8,-2,-3,1,138,-20,1
4,11,11,-2,-16,8,0,1,-28,80,0
0,-6,-3,6,-5,-8,-4,0,104,-12,0
-1,13,8,11,-6,-2,4,1,40,0,0
0,9,40,4,-5,-3,-1,0,10,-5,0
0,6,-17,2,5,12,6,0,50,-9,0
2,6,15,6,-11,0,4,1,40,42,1
1,4,11,10,-8,8,7,1,99,65,1
4,-6,15,7,-16,5,5,1,-37,-16,0
4,-3,11,-3,-13,-1,3,1,104,26,0
-2,-3,-5,7,-6,0,2,1,40,-27,1
2,12,-7,-3,8,4,3,0,-19,8,0
1,4,24,10,3,1,4,0,55,62,1
7,11,-1,7,24,0,4,1,40,-38,1
-1,-9,-9,-4,18,6,4,1,40,99,0
-1,-2,32,2,14,0,4,0,60,-12,1
6,7,12,12,33,0,-1,1,15,40,0
0,-5,7,7,-14,1,4,0,134,59,1
2,4,22,6,20,4,-5,0,-3,39,0
4,15,31,4,-5,1,4,0,-43,57,0
1,-3,11,0,24,5,6,0,103,55,0
5,10,-16,9,-13,0,-1,1,40,-17,0
-5,4,11,12,0,5,7,1,-73,51,1
4,-5,-4,0,-15,-1,4,1,129,-13,0
-1,8,18,8,21,7,-1,0,40,75,0
6,4,0,2,-3,-3,6,1,-36,40,0
5,10,9,2,19,0,1,0,107,104,1
5,-2,0,2,25,0,-1,1,-23,39,0
-1,5,26,-2,4,5,-1,0,96,39,1
2,0,-1,0,26,9,2,0,40,-31,0
1,5,-14,8,-9,0,5,0,0,83,1
0,-6,9,7,0,1,4,1,-70,60,1
2,4,0,0,-12,0,7,1,45,72,1
2,-1,15,7,-5,-1,6,0,-32,39,0
-2,11,11,6,0,0,0,0,123,61,1
2,13,27,-3,12,-1,4,1,158,46,1
4,4,7,2,22,0,4,0,-5,39,0
7,6,21,0,-2,-3,4,0,102,86,1
4,11,11,2,18,9,4,0,-15,79,0
4,-2,-6,12,15,3,0,0,-48,-19,0
2,4,9,4,-9,7,-2,1,-27,39,1
9,-8,9,2,14,9,4,1,125,63,1
4,0,11,6,26,-5,5,0,4,55,0
-3,7,29,-7,8,7,4,0,-26,-41,0
0,4,11,6,23,3,7,0,35,39,0
2,6,-8,-5,4,-8,4,1,155,51,1
2,-2,-10,2,14,10,4,0,50,39,1
2,6,9,6,-8,0,1,0,95,-5,1
-3,6,17,7,-15,5,6,0,5,-35,0
1,4,9,9,6,3,4,1,151,57,0
-3,6,-10,12,-5,0,-5,0,40,-18,1
2,7,11,0,-3,1,4,0,132,46,0
2,0,-9,2,7,0,4,1,-38,-7,0
6,10,-6,2,17,-1,-1,1,97,-19,1
0,-6,11,-2,29,10,4,1,-23,77,0
5,4,-1,-2,8,-4,4,0,18,70,0
-3,12,9,2,-5,-6,-4,0,104,-43,0
7,8,15,-5,-1,7,4,1,64,-12,0
-2,4,-13,4,14,2,4,1,-34,-16,0
0,-4,19,-1,31,0,4,0,25,59,0
-2,4,-2,2,-2,0,0,1,37,-28,1
-3,4,9,2,6,12,4,1,101,70,1
2,-4,23,8,34,8,4,1,-10,68,1
2,-8,-19,2,16,10,4,1,114,39,1
4,9,28,10,15,0,4,0,126,102,1
-1,4,19,-7,-13,0,1,0,-14,-26,0
-1,4,-3,4,-3,7,2,0,108,43,0
-1,-3,-4,2,-2,0,0,1,99,39,1
5,4,15,-5,-1,1,6,0,40,107,0
4,0,-8,7,8,10,4,0,45,39,0
2,4,38,2,18,6,0,0,40,39,1
5,-1,15,-5,6,7,-1,1,40,39,0
2,7,-3,-3,4,-8,0,1,45,66,1
9,-5,15,8,-4,0,0,1,50,63,1
3,17,-4,4,38,3,-2,1,130,39,0
2,7,-11,11,29,0,-1,1,-16,-52,1
6,0,-2,4,0,-2,4,1,138,-13,0
1,9,24,6,6,7,4,1,-79,-8,0
-2,4,20,4,-14,3,-5,1,3,-3,0
5,1,9,2,19,0,4,1,88,74,1
2,10,-15,-1,-6,1,5,1,113,63,0
2,9,-5,5,12,6,4,1,80,39,1
5,1,-6,2,14,0,4,1,40,-7,1
-1,6,-15,12,30,-3,0,0,50,40,1
1,11,-14,2,-13,-3,4,1,100,39,1
4,-6,-2,-5,-9,-1,-1,1,68,0,1
1,4,27,8,-16,6,4,1,40,75,0
6,4,12,-2,0,-5,4,1,-2,57,1
5,4,0,-1,1,0,0,1,-21,-46,1
6,9,-6,9,4,10,4,0,50,84,1
-2,4,-11,0,14,6,-5,1,40,-7,1
2,-2,-12,-1,19,-6,5,0,-27,54,1
6,7,-13,10,14,5,-5,1,40,-27,0
4,-2,-13,-2,14,8,4,1,123,-15,1
-1,-1,12,2,-17,9,8,0,15,-32,1
2,9,-4,7,0,7,0,1,-11,83,1
6,4,-1,2,6,8,4,0,-11,-14,1
2,0,9,7,-11,-5,4,1,-12,39,1
-2,7,21,4,1,3,4,0,-6,39,0
0,-2,24,-3,10,5,4,1,-33,52,1
2,4,-1,0,3,6,4,1,40,-40,1
0,4,27,6,12,3,4,0,143,39,0
8,8,-2,2,0,9,4,1,133,2,1
2,-2,14,-1,-14,5,5,0,2,64,1
0,-1,15,-5,3,2,4,1,40,39,0
6,4,-3,-2,36,5,5,1,-12,55,1
6,4,-7,2,5,8,1,1,40,-59,1
-2,9,-7,2,1,5,-1,1,40,39,1
2,2,-8,7,-17,8,4,0,-30,0,1
-2,4,-15,0,-7,8,6,0,40,39,0
9,4,15,2,-22,7,6,1,-24,50,1
4,-1,15,11,-18,-5,-2,1,25,39,0
0,6,15,-7,-15,3,-1,0,161,39,0
4,4,-6,-2,10,1,4,0,-21,43,0
-1,9,11,-5,-11,-3,4,1,117,55,0
-1,-5,-14,4,23,1,5,0,109,-2,0
2,-2,17,-3,34,8,4,1,50,39,1
4,11,25,2,32,5,4,1,-45,-3,1
1,9,15,-2,26,5,4,1,40,-5,1
-2,13,27,-8,8,-1,2,1,129,39,0
-4,12,15,6,17,3,-1,0,8,-21,0
-1,11,-5,2,16,10,4,1,40,39,1
2,4,-1,2,-7,0,4,1,104,39,1
-2,-2,15,5,25,4,6,1,105,49,0
2,4,23,10,-7,6,-1,1,-28,39,0
6,8,-2,-3,-12,-3,0,1,132,-3,0
4,-6,15,0,16,4,8,1,-85,-38,0
-1,10,-1,8,22,-1,0,1,30,39,1
5,0,-2,4,-22,3,-1,1,91,-4,0
0,-6,-12,0,30,-2,4,1,102,46,0
-1,11,11,-3,4,-7,4,1,40,-36,1
2,8,26,4,24,8,7,1,50,-7,1
4,4,-6,6,0,-2,4,1,-4,45,1
2,4,21,9,-10,1,6,1,-41,-37,1
-2,4,-18,0,23,11,6,1,-21,39,0
1,-1,0,2,20,6,6,0,50,100,0
2,10,15,-1,31,-2,4,0,-29,39,0
6,4,0,12,-20,1,0,0,151,39,0
5,-3,23,-2,17,3,8,0,18,-18,0
2,-1,-1,2,4,-2,-1,1,2,39,1
0,4,5,4,-12,6,0,1,124,-16,0
2,0,15,-3,-4,10,4,0,-26,-7,1
1,12,30,-3,8,1,-1,1,123,51,0
4,6,-5,10,37,7,0,0,-34,62,1
2,8,8,4,16,1,4,1,108,72,0
9,7,11,0,1,7,4,0,1,39,0
1,8,22,2,18,-2,-3,1,181,39,1
-4,0,20,2,19,-4,4,1,55,-64,1
0,-2,-2,8,20,5,4,1,55,39,0
-3,4,11,13,14,-2,0,0,40,-17,1
0,2,-4,0,1,8,4,1,110,39,0
-1,12,-7,-1,13,1,3,0,-7,-46,0
4,11,22,2,28,9,0,0,40,39,1
5,4,-1,2,0,-5,-1,1,40,-12,0
4,6,-5,0,-1,1,5,1,30,52,0
2,9,15,8,20,0,4,1,88,84,0
2,4,29,0,-1,8,-1,1,-2,39,1
6,4,33,13,7,9,4,1,140,83,0
4,4,-5,0,12,0,6,1,-34,39,0
4,-3,-6,-9,-9,-2,5,1,-33,39,0
2,6,-5,-4,20,7,4,0,-87,39,1
2,5,11,-6,12,0,4,1,50,39,1
2,-6,24,-3,-9,0,6,0,50,40,1
0,0,-2,0,-4,8,5,1,-57,91,0
4,0,-1,-5,-4,-2,4,1,50,69,1
4,4,-16,-2,-14,1,6,1,144,39,1
1,12,1,-2,21,-5,2,1,-3,53,0
-1,4,-6,-6,7,6,5,1,18,62,0
6,4,18,8,16,12,-2,1,-64,96,1
2,2,8,0,4,-2,4,1,40,39,0
2,7,-10,0,24,9,-2,1,45,0,1
2,4,11,6,11,-5,2,0,153,39,0
7,6,18,2,-14,7,4,1,167,-35,0
0,4,15,2,-11,0,4,1,154,80,1
2,6,10,-4,10,1,8,1,40,-13,1
2,-7,-8,-2,8,8,2,0,40,-6,0
-3,-6,17,6,6,-2,0,0,80,0,1
7,4,10,9,24,0,4,0,98,0,1
1,0,15,4,10,3,4,0,15,82,0
0,0,9,2,-8,-2,8,1,190,77,1
0,7,-15,-1,-15,0,4,1,-44,83,1
2,4,32,6,4,7,4,0,100,-30,1
6,4,21,0,13,0,4,1,-14,104,1
4,8,8,7,3,-3,4,0,40,96,0
2,6,-5,-1,23,-1,4,1,87,39,1
-2,0,11,4,1,3,-1,0,40,39,0
-2,-7,26,2,15,0,-1,1,40,39,0
1,10,27,-3,16,7,-3,1,96,55,1
7,6,11,2,-2,-1,6,1,-34,39,0
4,-7,-9,12,7,1,4,1,75,39,0
6,7,17,11,-7,5,2,0,109,-24,0
-1,10,-6,4,10,7,4,0,-4,39,1
4,-2,16,5,11,9,4,0,-35,-58,0
5,4,-9,2,4,-4,-1,0,-19,39,1
2,4,19,-2,3,0,4,1,131,39,1
2,0,11,2,0,-7,4,0,-42,-60,0
6,0,17,4,-4,8,4,1,-19,-57,0
2,4,24,4,8,0,6,1,106,75,0
4,4,11,-1,-13,6,7,1,-7,39,1
7,4,15,-1,23,0,4,1,55,82,1
-1,5,19,2,-9,5,5,1,153,86,1
4,16,-19,4,10,1,0,1,60,81,0
-3,2,-14,0,21,5,4,1,18,39,0
2,-8,-5,12,-7,8,0,1,147,48,1
6,14,-11,-9,-10,5,4,1,99,33,0
4,-3,0,2,4,6,5,1,50,68,1
2,-4,28,0,10,-4,4,0,43,39,1
4,7,16,6,-1,7,6,0,106,39,0
-2,6,-16,7,10,0,-1,1,60,39,1
2,-5,-15,8,32,-2,5,1,-13,-3,1
0,-1,11,-2,31,6,4,1,-35,56,1
7,4,-9,8,26,-3,8,1,131,39,1
0,10,15,-5,0,8,0,1,1,39,0
3,0,28,8,25,9,6,1,-50,39,0
4,4,17,2,21,7,6,0,162,64,0
4,9,12,2,-1,-3,-2,0,108,39,1
-3,-4,-7,0,20,1,0,1,40,86,1
-2,-6,-15,12,-3,-3,5,0,40,39,1
6,6,-6,-2,17,5,-2,0,115,66,1
-2,9,-18,-1,12,7,4,1,55,39,1
-2,4,11,-1,-5,-3,0,1,40,84,0
1,-1,-10,12,5,1,4,1,40,-8,0
7,13,27,7,8,3,2,1,130,95,0
5,6,11,-6,5,0,-1,1,-20,60,0
2,4,26,6,4,5,4,0,-5,39,1
4,5,-7,-5,4,0,4,0,-28,39,1
-2,8,-3,-6,22,7,4,1,129,64,1
6,6,16,2,3,-1,8,0,-46,22,0
5,7,16,-1,16,11,2,0,-5,-31,1
-1,4,14,-2,18,-4,-2,1,75,39,1
4,10,11,0,-13,1,4,0,89,-1,0
2,-4,-8,9,-4,-1,5,1,212,-33,1
2,4,9,9,-3,5,6,0,127,74,1
1,7,15,-4,12,0,-3,1,-120,39,1
0,0,15,4,0,10,8,1,30,74,0
-2,4,19,2,12,8,4,0,110,64,1
6,11,-12,-1,-9,8,-3,1,-40,74,1
0,-4,25,9,10,7,6,1,124,39,1
2,-5,9,-2,28,0,6,0,184,39,1
-1,8,20,-7,21,-3,0,1,45,40,1
4,0,-3,7,4,-2,4,1,40,-3,1
0,-2,7,12,14,3,4,0,121,39,0
4,11,22,8,8,8,-4,1,-2,43,0
0,-1,-6,-2,-6,-2,0,1,25,39,0
6,11,-9,7,19,0,4,1,127,39,0
8,5,-4,6,29,-5,4,0,189,-15,0
-3,-2,22,13,0,0,4,1,-58,39,1
1,-9,32,9,12,1,-1,0,140,23,0
5,4,24,6,22,10,4,0,-42,43,1
2,13,-11,-1,17,-2,-2,1,45,-18,0
-1,2,15,-4,29,0,0,1,50,-14,1
-2,-1,15,-2,-21,-1,4,1,-80,39,0
7,10,-3,7,3,-2,6,0,117,-14,1
5,-2,-1,8,21,0,5,1,50,-15,1
-2,4,16,2,-21,0,4,1,-18,-35,1
4,-1,-5,-6,4,-2,4,1,-11,41,1
8,-3,23,9,21,1,0,1,108,39,1
2,4,16,5,22,1,4,1,40,39,1
4,10,-7,2,-6,0,-2,0,40,-29,1
5,4,11,6,16,0,7,0,117,-19,0
2,-9,11,2,24,5,4,1,35,50,0
8,8,-9,-3,0,1,5,1,122,39,0
-4,4,15,9,7,1,4,0,135,47,0
2,15,12,7,-4,8,4,1,122,39,1
-2,-3,10,-1,24,4,4,0,-49,-16,1
