Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,12,7,0,1,4,4,0,41,39,0
4,2,12,2,10,5,4,0,40,58,1
2,4,15,4,-3,1,4,0,50,39,1
2,11,15,9,4,4,2,0,40,39,1
2,4,15,6,10,1,4,0,45,39,0
4,4,27,6,10,0,-1,0,50,57,1
2,0,0,2,3,0,4,1,50,39,0
2,4,-5,4,8,3,4,1,-15,39,0
2,2,12,2,10,0,4,1,45,39,1
5,4,15,4,14,1,4,1,122,39,0
2,7,12,7,10,0,2,1,60,39,1
0,4,11,4,-12,3,4,0,40,39,0
5,7,18,2,14,3,5,1,40,39,0
1,4,15,9,8,0,4,1,112,39,0
-2,9,12,8,10,5,4,0,-28,39,1
2,4,11,0,4,4,4,0,91,39,0
4,4,11,2,4,0,4,1,45,39,1
2,6,9,2,12,5,0,0,-28,39,1
0,4,11,4,8,2,0,1,35,39,0
1,4,15,0,3,3,5,1,40,39,0
2,12,9,7,12,0,4,1,60,62,1
4,7,18,6,5,0,0,1,60,39,1
2,6,8,4,5,1,4,1,-5,39,0
1,0,-4,4,-9,8,4,0,18,39,0
2,5,-7,2,10,5,-1,0,-2,-13,1
2,7,10,2,4,8,5,1,50,39,1
2,4,7,0,15,1,4,0,32,0,1
2,4,15,2,12,8,4,1,55,39,0
2,11,8,2,11,-1,0,1,103,39,1
5,-1,15,4,7,2,6,0,35,39,0
5,4,9,2,3,3,4,1,40,39,1
6,7,9,2,4,5,4,0,103,39,1
2,8,15,2,12,0,4,1,38,50,1
2,4,10,2,19,-4,4,1,101,19,1
-2,4,15,2,8,5,4,1,40,39,1
-1,4,15,-2,12,-2,4,0,123,39,0
2,4,-7,-3,7,1,4,0,40,39,0
4,5,11,-4,4,0,4,1,40,39,1
-1,4,15,4,1,1,4,0,120,39,0
0,7,15,4,6,5,4,1,40,39,0
2,11,19,3,0,8,2,1,50,39,0
2,4,15,-3,-4,3,2,1,40,39,0
2,4,17,2,3,0,4,1,40,39,1
2,4,17,2,3,0,4,0,107,45,1
-1,5,-2,2,17,0,4,1,40,41,1
2,4,9,5,4,4,2,0,40,39,0
2,2,21,-2,4,0,4,1,40,39,0
2,2,15,2,14,0,4,1,105,43,0
0,0,11,4,8,1,2,0,112,24,0
2,1,18,0,1,1,-2,0,-1,39,0
4,-1,11,-1,12,0,4,1,40,39,1
4,4,9,2,4,0,5,1,40,39,1
2,5,15,2,4,0,4,0,-24,43,1
2,4,8,2,3,0,4,0,89,39,1
2,8,27,-3,1,0,4,1,44,-22,0
2,4,-5,7,3,0,0,1,42,-1,1
0,4,11,4,8,6,4,0,24,39,0
4,4,6,2,9,9,4,0,6,-12,0
2,4,14,6,-5,1,2,0,40,39,0
2,4,8,8,-10,3,1,0,40,30,0
2,4,7,2,12,0,4,1,38,39,1
0,4,15,4,8,3,4,0,40,65,0
6,4,15,2,12,0,-1,1,98,39,0
2,4,20,2,10,0,0,1,70,-29,1
4,-4,5,2,14,0,4,1,50,39,0
4,4,11,0,3,2,4,1,40,39,0
4,6,-5,2,4,0,4,0,60,-14,1
0,4,22,-1,1,1,4,0,15,39,0
4,4,11,2,14,-3,4,0,103,39,1
4,8,9,2,3,0,0,1,55,56,1
2,4,15,2,4,0,5,1,112,39,1
4,4,11,6,14,0,4,1,40,-6,1
0,4,1,2,1,5,4,1,40,39,1
2,4,-3,0,7,1,4,0,125,-13,0
5,5,11,-3,4,0,4,1,60,39,1
5,0,-3,0,0,1,4,0,6,39,0
4,4,11,6,-1,4,6,0,7,9,0
1,4,11,4,1,4,4,0,40,26,0
-2,6,9,2,12,0,4,1,99,39,1
0,4,21,2,-4,0,4,1,45,67,1
2,4,14,2,10,0,4,1,108,39,1
1,7,11,4,-5,8,4,0,40,48,0
4,7,9,4,4,3,4,1,40,39,0
1,4,11,4,1,-3,2,0,40,39,0
2,4,7,2,4,0,4,1,50,-14,1
4,0,9,9,0,0,4,1,54,39,1
1,7,11,2,8,0,4,1,40,56,0
0,0,5,2,12,0,4,1,50,39,1
2,4,15,4,3,1,4,1,45,48,0
2,6,14,7,10,0,4,1,-37,39,1
2,4,-1,0,7,1,0,0,40,-7,0
2,8,20,0,17,4,4,0,5,39,1
4,4,11,2,6,0,4,0,40,-15,1
5,7,9,2,4,0,4,1,-15,39,1
2,4,12,4,10,8,4,1,60,0,1
2,-1,8,2,-6,0,1,1,40,40,1
4,2,15,6,4,1,4,0,146,39,0
4,4,10,2,10,0,4,1,40,0,1
2,8,15,2,8,0,4,1,40,39,1
2,4,11,-2,7,4,4,0,-26,39,0
2,-1,9,0,-10,1,4,1,45,39,0
2,4,11,4,-5,1,4,1,45,-22,0
4,0,-6,2,0,0,4,1,120,39,0
1,4,11,2,12,5,4,1,40,-16,0
6,6,15,2,3,0,4,1,-8,21,1
2,5,15,4,4,1,4,0,60,44,0
2,-2,21,8,-5,-3,4,1,96,39,0
1,0,0,4,0,1,4,0,43,39,0
4,4,9,0,1,1,4,0,-20,39,1
2,6,8,-3,4,5,4,0,40,-3,0
1,9,-1,-1,3,5,4,0,40,39,0
2,6,9,2,-2,0,0,1,50,39,1
4,2,11,2,8,0,4,0,40,39,1
4,4,11,0,8,-1,2,1,32,14,0
2,4,11,0,3,4,4,1,-30,39,0
1,4,8,2,10,0,4,1,40,39,0
0,4,15,4,-1,3,4,0,-28,39,0
2,0,18,2,5,5,4,1,50,39,0
2,6,15,-1,4,0,-2,1,40,39,1
1,4,11,2,4,-1,4,1,40,43,1
4,4,15,4,1,0,5,0,37,39,0
5,4,11,2,-1,0,3,1,40,26,0
4,4,-4,0,-1,1,2,0,40,39,1
2,0,4,4,-1,-4,3,0,40,8,0
1,4,-3,9,3,1,4,1,55,39,1
2,4,-7,2,3,0,4,1,40,39,1
2,6,7,0,10,7,4,1,-16,-2,0
2,9,9,9,12,0,0,1,60,39,1
0,7,-7,4,0,3,-1,1,15,-16,0
2,4,7,4,-6,1,4,1,44,43,1
-2,4,15,-2,1,-3,0,1,40,0,0
2,7,9,4,1,1,4,1,107,39,0
-1,4,11,0,-4,5,4,0,40,6,0
2,4,17,2,3,0,4,0,40,39,0
2,4,11,2,14,0,2,1,135,39,1
4,4,18,2,3,-2,4,1,45,39,0
2,4,11,0,3,0,4,1,40,39,0
2,4,0,-2,3,8,5,1,40,39,0
2,4,9,2,4,-1,1,1,40,30,1
4,9,9,2,10,0,4,0,40,-28,0
4,5,11,2,4,5,4,0,40,39,1
2,0,11,0,0,1,0,0,110,39,0
1,5,11,2,3,-2,4,1,48,39,1
2,4,9,5,12,7,4,0,50,39,1
5,9,0,9,4,0,4,1,45,62,1
2,-2,26,8,-8,1,2,0,52,39,0
4,0,11,8,-1,7,4,1,40,39,1
0,4,9,4,12,1,4,1,50,39,1
2,4,7,2,12,8,4,1,45,-22,0
2,6,15,-2,3,7,4,1,45,39,1
4,8,11,2,-1,-4,4,1,-7,39,0
-2,4,15,4,5,3,4,1,50,39,0
2,4,-2,4,4,6,4,1,55,-20,1
4,10,19,2,4,6,4,1,65,39,1
4,10,11,6,25,1,4,0,4,39,0
4,6,6,6,-4,5,4,0,95,9,0
0,4,11,4,12,3,2,0,35,39,0
2,6,9,-2,4,-2,6,1,91,-9,1
2,-4,11,2,14,0,4,1,50,39,1
2,6,-2,0,8,4,1,1,60,35,1
4,-2,9,2,12,5,0,0,5,39,0
1,4,9,4,6,3,4,1,35,39,0
2,10,14,0,10,0,6,1,40,39,1
-1,4,-1,0,8,1,4,0,40,0,0
2,4,11,2,7,0,4,1,40,39,0
2,-3,16,2,4,0,4,1,101,39,1
6,2,11,0,1,3,4,0,40,5,0
4,4,11,4,8,-3,4,1,125,39,0
2,7,9,6,4,8,1,0,40,30,0
0,4,15,4,-10,2,5,1,64,39,0
3,4,0,4,8,2,4,1,40,26,0
0,4,2,4,8,-2,4,1,25,42,0
4,4,9,2,12,-3,4,1,37,39,1
2,4,9,2,6,0,5,1,40,39,1
4,4,9,5,12,1,4,1,40,39,1
-2,4,9,6,4,7,4,1,-25,55,1
4,0,11,2,0,0,4,1,40,48,1
2,4,11,4,-1,2,1,0,40,0,0
1,4,18,7,8,1,2,0,40,61,0
2,8,11,2,3,0,4,1,107,39,1
2,4,15,0,10,1,4,0,40,39,0
4,4,15,0,-4,4,4,0,45,39,0
2,4,11,2,-7,5,4,1,40,39,1
1,4,-5,0,6,6,2,1,-21,39,0
2,-2,9,2,4,0,4,1,45,39,1
2,5,15,2,19,0,4,1,50,39,1
3,0,1,-3,0,3,4,1,18,39,0
4,-3,22,8,-4,0,4,1,45,39,1
0,8,15,-1,0,3,4,1,40,39,0
1,4,11,4,6,-2,-2,0,35,39,0
3,4,-6,4,-3,3,0,1,8,39,0
4,1,9,2,10,0,4,1,60,39,1
2,4,9,9,24,1,4,1,35,39,0
2,4,15,-2,19,1,4,1,80,39,1
2,1,11,2,1,0,-2,1,40,-16,1
6,6,11,0,3,1,4,1,50,39,1
1,4,15,2,3,0,4,1,40,-23,1
2,5,11,2,12,-4,4,1,68,39,1
1,4,-8,0,1,1,0,1,40,58,0
1,0,12,4,12,1,4,1,50,39,1
4,8,26,2,1,0,4,1,18,50,1
4,4,12,2,4,0,4,1,50,39,1
0,4,15,2,3,0,4,0,40,39,1
0,4,15,2,12,0,4,1,122,39,1
2,-2,11,0,14,1,4,0,40,39,0
4,4,15,2,-9,-1,1,1,40,39,1
1,4,12,2,8,-3,4,1,-17,47,1
2,4,12,0,4,1,4,0,45,48,1
2,4,16,2,-5,6,4,1,40,39,1
4,4,9,2,19,0,4,1,50,39,1
2,4,9,4,1,5,4,0,-11,39,0
1,4,9,1,10,5,4,0,40,39,1
2,4,11,5,3,1,5,1,40,39,1
0,4,15,8,12,3,4,0,24,39,0
2,4,9,-1,10,0,4,0,45,2,1
-2,7,14,2,10,0,4,0,50,39,1
6,7,15,4,3,2,4,1,40,39,0
-2,4,11,2,4,-3,1,1,45,-31,1
2,4,8,-3,5,0,1,1,40,39,1
-1,7,15,2,1,-2,4,0,-22,39,1
0,2,15,2,21,0,4,1,44,39,1
-1,4,15,-1,-3,4,4,0,40,45,0
2,4,-3,2,3,0,4,1,48,39,1
0,10,15,4,-3,-2,4,1,25,62,0
2,6,15,2,10,3,4,0,25,39,0
0,4,0,0,10,1,4,0,40,39,0
4,7,11,2,1,0,4,1,40,53,0
1,4,7,4,-11,1,2,0,25,54,0
2,4,-6,2,12,0,-1,1,118,39,1
4,1,7,2,-7,0,4,1,-44,39,1
1,4,15,2,22,5,4,0,-19,39,1
-3,4,11,4,8,-2,2,0,40,39,0
1,0,15,-3,0,3,-1,1,8,39,0
4,4,0,2,4,0,4,1,40,62,1
2,9,17,2,-10,7,4,1,41,39,1
2,4,15,5,-4,6,4,1,45,39,0
2,4,11,-2,7,4,0,0,40,39,0
1,7,-5,4,10,1,3,0,40,65,0
4,4,20,0,1,0,4,0,40,42,0
1,-2,25,4,1,5,4,0,30,39,1
1,0,22,4,0,6,4,1,40,-25,0
1,4,15,6,10,6,4,1,3,8,0
4,4,24,-3,22,6,4,1,40,-23,1
2,4,-2,4,10,1,4,0,50,44,1
4,-4,12,7,4,0,4,1,50,59,1
4,0,2,0,14,1,4,1,84,39,1
-1,-3,11,4,3,3,4,0,18,39,0
1,4,11,2,-6,0,4,1,50,39,0
-1,4,15,0,3,0,4,1,40,39,0
1,4,-8,4,10,1,4,0,126,39,0
0,4,15,4,8,3,4,0,18,39,0
2,7,12,2,4,0,4,0,40,39,1
1,7,5,9,7,0,-1,0,-5,39,0
2,8,12,4,4,1,-1,0,50,39,1
1,4,4,4,8,1,7,1,25,-11,0
4,6,12,2,10,-3,4,1,30,43,1
2,4,8,7,26,1,-1,1,-11,-22,0
-1,4,11,0,1,3,-1,0,133,39,0
6,-2,9,2,13,-2,4,1,40,39,1
2,7,9,2,4,0,4,0,102,52,1
-2,4,-10,2,3,0,4,1,55,39,0
2,4,16,2,-5,0,6,1,40,39,1
4,2,11,0,1,1,4,0,45,-7,0
1,4,15,4,13,1,3,0,40,-4,0
4,4,9,2,1,7,5,1,40,39,1
2,4,21,7,26,6,4,0,40,-22,0
4,-1,11,0,-7,1,4,0,30,-1,0
2,7,24,2,3,0,5,1,45,39,0
2,4,15,5,14,1,4,0,118,56,1
1,4,8,7,7,-3,4,1,-32,39,0
2,4,11,2,12,6,-2,1,-31,39,0
6,4,-8,0,22,1,6,0,99,39,0
-2,6,-7,2,3,0,4,1,40,39,1
2,9,11,2,-6,0,4,1,50,39,1
-1,4,9,2,4,0,4,0,152,45,1
4,1,12,0,24,-2,-1,0,40,39,0
4,4,-1,-2,-4,4,4,1,89,39,1
-2,4,14,4,10,1,4,0,88,39,1
1,4,1,4,8,-1,4,0,152,56,0
1,4,19,-1,7,3,-2,1,18,53,0
2,4,14,4,4,1,4,1,40,39,1
2,2,8,0,4,1,4,0,40,39,0
2,4,16,2,7,0,4,1,45,-1,1
5,7,-4,0,11,-4,2,0,101,39,0
4,6,19,2,19,0,4,1,2,39,0
4,-3,15,2,15,-2,4,0,-2,-13,1
2,6,10,4,10,1,4,1,40,63,1
4,4,-8,6,8,3,5,0,40,39,0
1,-3,9,2,23,0,2,1,80,-35,1
4,-4,15,2,10,0,4,1,40,44,1
6,6,15,4,10,3,4,0,122,39,0
2,-1,9,2,4,-1,4,1,40,39,1
-2,7,12,2,19,0,0,1,-1,39,1
2,4,9,9,4,0,4,1,50,39,1
2,4,8,2,13,0,4,1,40,39,1
-2,8,8,2,3,0,4,0,-59,40,0
0,8,9,-1,10,0,4,1,40,39,1
7,4,19,4,-6,3,0,0,40,-1,0
4,7,-10,7,4,0,0,1,104,-25,0
1,4,9,-2,18,0,4,1,93,39,1
2,8,11,2,4,7,4,1,45,39,0
4,-1,7,0,0,1,4,1,75,39,0
4,8,11,0,8,4,2,0,40,39,0
2,4,14,4,-1,1,-1,0,50,39,1
4,4,11,0,11,1,4,1,18,39,0
4,4,12,2,4,0,4,1,60,39,1
2,4,8,2,-3,7,4,1,40,39,1
2,6,-9,2,4,0,4,1,-10,39,0
1,4,11,-2,13,1,4,0,103,39,0
-1,4,1,4,8,1,2,1,40,-9,0
4,4,-3,2,3,0,4,1,40,39,1
1,4,15,2,-10,0,4,1,55,39,1
-2,5,9,2,4,0,4,0,45,39,1
6,4,14,-1,10,1,4,1,60,39,0
4,2,-2,-1,4,6,4,0,18,39,0
2,5,9,6,12,-3,5,1,60,12,1
2,2,2,2,24,0,-1,1,35,33,0
4,5,9,2,4,0,4,1,50,39,1
-1,4,9,0,10,4,4,1,43,56,1
4,4,11,6,-4,1,4,0,125,39,0
2,6,9,2,10,0,4,0,60,39,1
2,9,9,2,4,-3,4,1,70,39,1
1,4,-5,2,14,0,4,1,44,39,1
4,4,9,-1,4,0,4,0,40,39,1
2,0,15,4,0,8,5,1,40,39,0
3,-2,0,4,6,3,4,0,90,49,0
4,4,11,2,-5,5,4,1,-2,39,0
4,-3,12,2,14,0,-2,1,35,53,1
2,4,8,0,4,-2,4,1,40,39,1
7,4,9,2,10,5,-1,0,-31,39,1
2,6,17,2,13,5,4,0,0,39,1
2,4,11,2,12,7,0,1,87,39,1
2,4,11,7,3,0,4,1,40,39,0
1,-2,13,4,5,1,4,0,40,-13,0
1,4,0,4,8,3,2,0,32,39,0
4,6,11,6,5,0,5,1,45,44,0
2,4,16,7,4,5,4,0,40,39,1
4,5,23,2,4,-1,4,1,147,39,1
2,4,11,2,1,0,4,1,40,39,1
2,6,16,2,3,0,-1,1,107,22,0
4,4,1,2,19,0,2,1,9,39,1
2,4,14,-1,10,0,-1,1,75,39,1
4,4,19,7,18,5,4,1,15,39,0
2,4,9,2,4,0,4,1,38,39,1
2,4,18,0,6,1,4,1,130,39,1
-2,7,15,2,12,0,4,1,103,39,1
0,0,15,4,0,7,-1,1,30,69,0
4,4,9,7,12,0,4,1,40,57,1
6,8,8,2,1,0,4,1,40,39,1
-1,2,9,2,10,5,4,0,40,-20,1
2,10,9,2,12,0,4,1,40,39,1
5,2,25,2,10,5,-1,1,100,39,1
4,0,15,-1,-2,0,-2,1,40,39,1
2,4,7,0,3,7,4,1,113,39,0
0,4,15,0,8,6,4,1,18,39,0
-1,4,17,4,8,3,2,1,-18,39,0
2,4,11,2,14,0,5,1,99,39,0
2,8,15,2,3,0,4,1,38,39,0
4,0,9,-1,0,0,4,0,126,39,1
1,10,-7,8,12,1,2,1,40,23,0
2,4,9,2,13,0,4,1,-16,39,1
2,2,15,0,1,-2,4,0,45,58,0
2,2,15,-2,11,0,4,1,50,-27,1
2,9,15,8,3,3,4,1,60,39,0
2,4,11,2,3,0,0,1,115,39,1
4,6,15,2,11,0,4,1,50,69,1
5,4,11,2,3,0,4,1,55,39,1
4,7,11,2,4,-1,4,0,100,39,1
4,10,12,6,4,1,4,0,40,48,1
2,4,12,0,14,0,4,0,40,39,1
4,10,11,2,-7,0,2,1,40,14,1
2,4,11,2,7,9,4,1,40,39,0
2,0,11,2,0,1,4,0,35,39,0
4,0,11,6,0,1,5,0,-3,-17,0
0,7,15,4,-2,1,4,0,-29,0,0
2,4,12,0,10,0,-1,1,-32,62,1
2,4,10,0,10,4,4,0,65,75,1
4,4,-3,0,12,1,4,0,30,39,0
4,4,15,2,4,0,4,1,-26,39,0
4,4,15,3,7,1,4,0,50,39,1
2,4,15,0,7,1,0,1,-44,39,1
-1,-1,-4,0,3,4,-1,0,50,39,0
6,4,11,2,3,8,4,1,50,39,0
1,4,9,2,4,0,4,1,55,9,1
4,7,10,2,-7,0,-1,1,40,63,1
2,4,11,2,16,0,4,1,30,39,0
6,4,-4,2,14,0,4,1,40,39,1
1,9,5,4,3,6,4,1,152,39,0
1,4,11,0,7,-1,4,1,40,39,0
2,4,-11,0,8,4,4,0,109,39,0
2,-1,10,0,16,4,4,1,126,39,1
2,4,-2,8,7,1,2,0,40,-4,0
2,4,9,2,12,0,4,0,107,-3,1
2,4,17,2,8,0,4,1,40,39,1
4,-5,9,2,4,7,7,1,55,40,1
4,4,0,2,7,0,4,1,42,39,1
4,-2,5,2,10,0,4,0,-51,39,0
4,9,4,2,4,0,1,1,40,-9,1
1,4,15,8,6,0,4,1,40,0,0
4,5,0,2,4,0,4,1,125,39,1
1,4,-3,4,1,1,4,0,40,39,0
2,4,11,-1,0,7,4,0,40,39,0
4,6,9,6,3,0,4,1,55,39,1
1,4,-8,4,18,1,4,1,40,-33,1
-1,4,11,0,7,1,5,1,40,39,0
0,4,11,0,3,0,2,0,40,39,0
4,4,9,2,12,0,4,1,55,39,1
2,2,-4,4,8,4,2,0,40,-27,0
2,4,11,4,3,1,4,1,40,39,0
5,8,15,2,6,0,4,1,30,44,0
2,4,10,0,12,1,4,1,99,39,1
4,4,5,2,14,0,4,1,10,39,0
2,4,-2,2,12,0,-1,1,50,39,1
1,4,19,2,4,0,2,0,103,39,1
2,10,18,-1,16,0,4,1,42,39,1
4,10,17,2,10,0,-2,0,-1,39,1
