sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,0.19,,0.045,,0.009,0.005,0.009,0
,0.725,0.56,0.21,2.141,0.65,0.398,1.005,1
2.0,0.535,,,0.72,0.275,0.164,0.225,1
,,0.405,,,,,0.29,1
1.0,,0.4,,0.5655,,0.119,0.175,0
0.0,,0.355,0.105,0.5225,0.237,,0.145,0
,,,,0.6615,,,0.196,1
2.0,0.575,0.47,0.15,,,0.196,0.276,1
,,0.405,0.145,,,0.171,0.205,1
,,,,0.6025,0.2895,,0.154,1
2.0,,0.415,,0.6885,,0.138,,1
,,0.21,0.06,0.0965,0.0425,0.022,,0
,,0.525,0.16,1.363,0.629,,,0
1.0,,0.325,,0.425,0.217,,0.095,0
2.0,0.665,,0.175,1.347,,,0.415,1
,0.655,0.51,0.215,,0.8885,0.4095,0.4195,1
,0.565,0.49,,0.9245,0.405,,,1
,0.505,0.38,0.12,0.594,0.2595,0.1435,,0
1.0,0.515,0.4,,,0.3495,0.1595,,0
,,,,1.186,0.6355,0.2315,0.277,1
,,0.435,0.14,0.874,0.3735,,0.2195,0
1.0,,,,0.974,,0.236,0.289,0
2.0,,0.475,0.155,1.168,,,0.3295,1
,,0.385,,,0.251,0.1175,0.2,1
,,,0.155,0.906,0.327,0.1485,0.335,1
1.0,,,0.12,0.439,0.1875,0.1055,,0
2.0,,0.445,,,0.356,,0.28,1
2.0,0.49,,0.125,0.609,0.239,0.1435,0.22,1
1.0,0.255,,0.06,0.086,0.04,,,0
2.0,0.55,0.425,,,0.2775,0.243,0.335,1
2.0,,,,,,0.171,,0
1.0,,0.27,,,,,0.061,0
2.0,0.52,,0.125,,0.254,0.139,0.149,0
1.0,,0.095,,0.0105,,,0.0035,0
1.0,0.525,,0.145,0.6095,0.248,0.159,0.175,1
2.0,0.555,0.455,0.16,,0.3925,0.228,,1
1.0,0.535,,0.14,1.0015,0.53,,0.244,1
,,0.44,,,0.348,0.168,0.375,1
2.0,0.475,0.395,,,0.2465,0.1645,,1
0.0,,,0.17,1.1,0.4125,,0.38,1
2.0,0.66,,0.17,,,0.212,0.453,1
,,0.34,0.135,0.3975,0.1505,,0.135,0
,0.6,,,1.262,,0.2455,,1
0.0,0.62,,0.175,1.1255,,,0.315,1
0.0,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,1
,,0.48,,1.262,,,0.41,1
2.0,,,0.155,,0.356,,0.28,1
,0.63,0.49,,1.1745,0.5255,0.273,0.339,1
1.0,,,,,0.104,,0.0815,0
2.0,,,0.175,,0.549,0.2875,0.36,1
1.0,0.28,,0.08,0.1315,0.066,,0.03,0
,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,1
,,,0.155,1.33,,,,1
1.0,0.46,0.35,,0.471,,,,0
2.0,,0.365,0.12,,0.312,,,0
,0.545,,0.13,,0.3285,,,1
1.0,0.46,,,,0.225,0.0745,0.11,0
1.0,,0.205,0.065,0.101,0.041,0.021,,0
2.0,,0.45,0.16,,0.3725,,0.255,1
2.0,0.655,,0.175,1.2635,0.486,0.2635,0.415,1
,0.63,0.505,0.155,1.105,0.492,0.226,,1
0.0,0.73,0.55,0.205,1.908,,0.3565,,1
2.0,0.535,0.435,,0.8915,0.3415,,0.25,1
,0.685,0.55,,1.7725,0.813,0.387,0.49,1
,0.41,,,0.28,0.141,0.0575,0.075,0
,0.515,,0.11,0.6065,0.3005,0.131,0.15,0
0.0,0.65,0.525,,,,,0.3005,1
0.0,0.67,0.545,,1.707,0.6995,0.387,,1
,,0.39,0.15,,0.3285,0.189,0.27,1
1.0,0.52,,,,0.308,0.1335,0.168,1
2.0,0.635,0.51,0.185,,0.544,,,0
,,0.365,0.125,0.462,,,,0
,0.435,,0.115,,0.1825,0.078,0.1145,0
0.0,,,,0.584,0.224,0.1355,0.185,1
2.0,,0.245,0.095,0.15,0.0525,0.034,0.048,0
1.0,,,0.135,0.717,0.3315,,0.221,1
2.0,0.595,,0.155,1.2015,,0.3865,0.265,1
2.0,0.61,0.48,,1.1495,0.564,0.274,0.264,0
2.0,0.635,,,,,0.3055,0.365,1
2.0,,,0.19,1.0875,0.403,,0.325,1
1.0,,,,0.196,0.082,0.04,0.064,0
,0.355,0.29,0.09,,0.134,,0.09,1
1.0,0.3,0.22,,,0.057,,,0
1.0,0.375,0.28,0.08,,,,0.065,0
1.0,,0.38,0.12,0.529,,0.139,,1
,,,,0.472,0.182,0.114,,1
,0.58,,0.125,0.7095,0.303,0.1405,0.235,1
1.0,,0.285,,,0.0935,0.066,,0
,,0.53,0.21,1.51,0.664,,,1
2.0,0.6,0.46,,0.9595,,0.189,0.295,1
0.0,0.565,,0.15,0.863,0.435,,0.27,1
,0.4,,0.09,0.2815,0.1185,,0.08,0
2.0,,,0.185,1.169,0.5275,0.2535,0.344,1
,0.49,0.465,0.125,,0.235,0.13,,0
2.0,0.49,0.395,0.14,,0.2215,,0.15,1
2.0,0.575,,,0.853,0.292,0.179,0.35,1
2.0,0.635,,0.18,1.2915,,0.2695,0.37,1
0.0,,0.45,0.165,0.903,0.3305,0.1845,0.295,1
,0.375,0.285,0.095,,,0.0575,,1
,0.47,0.4,0.16,0.51,0.1615,0.073,,1
0.0,0.6,0.475,0.18,,,0.2675,,1
2.0,0.6,0.47,,1.0105,0.423,0.219,0.298,1
0.0,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,0
1.0,,,0.105,0.449,0.196,,0.1265,0
,0.655,0.525,0.175,1.348,0.5855,,,1
1.0,0.61,,,,,,0.335,1
,,,0.125,0.4075,0.1535,,,1
0.0,,0.51,0.175,1.415,0.5885,0.3725,0.364,1
0.0,0.53,0.43,0.17,0.775,0.35,0.152,,1
,,0.36,0.11,,0.182,0.0765,0.14,1
,,0.355,0.145,,,0.102,,0
,0.255,0.195,0.065,,0.0315,0.018,0.027,0
0.0,0.38,,0.11,0.3105,,0.074,0.105,1
2.0,,,0.17,1.4345,0.611,0.309,,1
1.0,,0.27,0.085,0.196,,0.035,,0
0.0,0.505,0.4,0.125,0.583,,0.13,,0
0.0,,0.58,,1.787,0.585,0.453,,1
,0.415,,,,0.165,0.076,,0
,,0.52,0.17,1.1445,0.53,0.223,,1
,0.74,,0.19,2.3235,,,,1
,0.36,,0.115,,0.21,,0.128,0
2.0,,0.23,,,,0.0255,,0
2.0,0.62,0.5,,,,,0.43,1
1.0,,,0.065,0.1165,0.0565,,0.035,0
,,,0.095,,0.097,,0.065,0
0.0,,,0.195,0.981,0.305,0.2245,0.335,1
,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,1
,0.615,,,,0.5045,,,1
1.0,,,0.055,,0.0105,0.0065,0.0125,0
0.0,0.655,0.455,,,,,,0
2.0,0.63,,0.17,,,0.3065,,0
,0.585,,0.16,,,,0.25,1
0.0,,,0.11,,0.1405,0.0985,0.1,0
,0.58,0.445,0.17,1.178,,,0.315,1
,0.48,,0.105,0.525,0.2185,0.1195,0.155,1
,,0.21,,,0.056,,0.03,0
2.0,,0.455,0.16,,0.5,0.2215,,1
1.0,0.365,0.295,0.095,0.25,,0.0545,0.08,1
0.0,,0.56,0.18,1.652,,,,1
,,,0.19,0.872,0.4625,0.1725,0.199,1
,,0.415,,,0.373,0.16,0.2215,0
2.0,0.635,,,,,,0.34,1
,0.615,,0.165,1.1615,0.513,0.301,0.305,1
2.0,0.645,0.49,0.16,,0.5355,0.3345,0.3165,1
,,0.405,,0.8025,0.244,,0.255,1
1.0,0.435,0.34,0.11,0.3795,,0.085,0.12,0
,0.705,,0.17,1.564,0.612,,0.44,1
,0.485,0.38,0.15,,,0.14,,1
,,0.375,0.125,,0.2505,0.1345,0.1525,0
0.0,,0.52,0.165,,0.7295,,0.4265,1
0.0,0.53,,0.13,0.7585,0.325,0.197,0.205,0
1.0,0.505,0.385,0.12,0.6005,,,0.185,0
0.0,0.605,,,1.098,,,0.315,1
0.0,0.65,,,1.16,0.4785,,0.349,1
0.0,,0.55,0.2,1.596,0.525,0.4075,0.585,1
,0.58,0.44,0.18,,,0.1635,0.245,1
,0.67,,,,0.532,,0.3315,1
,,,,,0.5785,,0.25,0
,,0.17,0.05,,0.019,,0.017,0
,,0.59,,1.662,0.77,,,1
2.0,0.58,,0.195,1.859,0.945,0.426,0.441,1
2.0,0.33,,0.09,0.197,0.085,0.041,,1
0.0,,,,0.7,0.207,,0.24,1
2.0,0.545,0.45,,0.8615,0.2925,0.1545,,1
1.0,,0.265,0.085,0.213,0.0945,0.049,0.06,0
,0.6,,0.175,1.3005,0.6195,,0.3285,1
1.0,0.525,0.4,0.13,,,,,0
2.0,0.56,,,0.8395,,0.157,0.305,1
,,,0.1,0.301,0.124,0.069,,1
0.0,0.62,0.5,0.17,,0.5475,0.22,0.3315,1
,,,,,0.3445,,,0
2.0,,0.46,0.13,0.7085,,0.1455,0.205,1
,0.56,0.445,0.18,,0.3575,0.2045,,1
0.0,0.71,0.565,,1.817,0.785,,0.49,1
,,0.5,0.18,,0.4405,0.192,0.39,1
0.0,0.605,0.515,0.17,,,,0.3315,1
1.0,0.27,0.205,0.075,0.118,,,,0
1.0,0.405,0.305,,,0.1145,,0.085,0
,,,,1.13,0.458,0.2765,0.315,1
1.0,0.33,0.265,0.085,0.196,0.0775,,0.0445,0
2.0,,,,1.4865,0.6445,0.296,0.425,1
0.0,0.565,0.455,,0.8205,,0.159,,1
1.0,0.38,,,0.286,,0.056,,0
,0.535,,,,0.302,,,1
,0.655,,0.19,1.3485,,0.2745,,1
0.0,0.605,0.48,,0.991,0.4735,0.2345,0.24,0
1.0,,,0.115,,0.25,,0.184,0
2.0,,0.42,,0.8945,0.319,0.239,,1
0.0,0.33,0.26,0.08,,0.0625,0.05,,1
1.0,0.595,0.475,,,0.4865,0.184,,1
,0.65,0.505,,,0.5105,,,1
2.0,,,,,0.6395,0.294,0.365,1
0.0,0.62,0.51,0.18,,0.592,,0.322,1
,,0.33,0.095,0.32,,0.065,0.123,0
0.0,,0.335,0.14,,0.1785,0.114,,1
2.0,0.645,0.485,0.215,1.514,,0.2615,0.635,1
2.0,,0.555,0.175,,1.2455,,0.434,1
2.0,,0.545,0.185,1.32,0.5305,0.2635,0.455,1
,0.55,0.45,0.15,,,,,1
1.0,,0.425,0.14,0.9175,0.4005,0.1975,,1
2.0,,,0.125,,,,,1
2.0,0.625,,,,0.4615,0.258,0.305,1
,0.445,,,,0.163,0.0755,0.17,1
1.0,,0.4,0.125,,,,,0
,,,0.16,,0.452,0.275,0.315,1
0.0,,0.46,0.145,,0.453,0.2205,0.275,0
,0.645,0.505,,,0.592,0.3905,,1
1.0,,0.39,0.125,0.583,0.294,0.132,0.1605,0
,0.62,0.475,0.185,1.325,,0.325,0.33,1
2.0,0.335,0.255,0.075,,0.0615,,0.057,0
1.0,,,0.095,0.378,,,,0
,,,,0.0765,0.036,0.0115,,0
,,,0.165,,0.4815,0.1945,,1
,0.565,,0.155,0.9395,,,0.27,1
1.0,0.605,,,0.9025,0.432,0.174,0.26,1
0.0,,0.4,,0.6675,,,0.22,1
1.0,0.55,0.435,0.14,,,,0.2325,1
,0.325,0.27,,0.185,0.08,,0.065,0
,,0.505,0.17,,0.4615,,0.3,1
,0.66,,,1.791,,0.318,,1
1.0,0.28,0.215,0.07,0.124,0.063,0.0215,0.03,0
1.0,0.32,0.205,0.08,0.181,0.088,,0.0495,0
0.0,0.62,0.47,,1.115,,,0.36,1
2.0,0.595,0.45,0.145,0.959,,,0.2535,1
2.0,0.63,0.515,,1.385,,,0.38,1
2.0,,0.275,,,0.1225,0.0635,0.0905,0
0.0,,0.38,,,0.167,0.118,,1
,,0.315,0.08,0.303,,,0.095,0
0.0,0.565,0.44,,0.83,0.393,0.1735,0.238,1
,0.435,0.325,0.105,0.335,0.136,,0.115,0
0.0,0.52,0.415,,0.8045,,,,1
,0.29,,0.07,,,,0.035,0
,0.6,0.47,0.15,,,,,1
,0.375,,0.08,,0.105,0.047,0.065,0
,0.565,,,0.9255,,,,1
1.0,0.535,,0.17,0.781,,0.1555,,1
0.0,0.385,0.305,0.125,,0.146,,0.08,1
2.0,,0.475,0.175,,,0.3055,,1
1.0,,0.175,,0.0635,,,,0
,,0.45,0.155,,,,,1
1.0,,0.1,0.025,,,,0.005,0
,,,0.14,,,,0.14,1
2.0,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,1
,,0.395,0.125,,0.29,0.1555,0.175,1
2.0,0.445,,0.09,0.3795,0.143,0.074,0.125,1
2.0,0.645,0.485,0.15,1.2215,0.5695,,,1
1.0,,,0.11,0.2335,0.095,,0.085,1
2.0,,0.34,0.12,,0.193,0.1035,0.13,1
2.0,0.635,,,,,0.2705,0.395,1
,0.385,0.29,0.09,0.2615,,,,1
2.0,0.555,0.425,0.15,0.873,,,0.1965,1
2.0,0.695,0.56,,1.74,0.885,,0.4375,1
,0.485,0.375,0.14,,0.2,0.123,0.17,0
0.0,0.49,0.38,,0.578,0.2395,0.1255,,1
,0.605,,,1.098,0.4765,0.232,0.375,1
2.0,,,,,0.48,0.277,0.325,1
0.0,,0.515,,,0.6605,0.3395,,1
2.0,,,0.12,0.5895,,0.128,0.172,1
0.0,,,0.125,,0.2415,,,1
,0.475,0.375,,,,0.1215,,1
1.0,,0.395,0.13,,,0.143,,0
,0.665,0.535,0.195,1.606,0.5755,0.388,,1
,0.53,,0.15,,,0.187,,1
,,0.29,0.1,,,0.0395,,0
0.0,0.375,,,0.597,0.272,0.131,0.1675,0
,0.44,,0.125,0.4775,0.132,0.0815,0.19,1
2.0,0.59,,,,,,,0
0.0,,,,0.4425,,,,0
,,0.49,0.185,1.185,,,0.361,1
1.0,0.42,,,,0.1515,,,1
,0.58,0.445,0.15,0.8865,0.383,,0.255,1
,,,,,,0.3775,0.4215,1
,0.53,0.43,0.14,,0.298,0.0965,,0
,,0.51,,,,,0.385,1
,,0.35,,0.384,0.143,,,1
0.0,0.57,0.42,0.16,0.8875,,0.1915,0.223,0
0.0,0.64,0.54,,,,,0.475,1
1.0,0.47,,0.14,,0.2095,0.1225,,1
,,0.33,0.105,,0.1865,0.0785,0.0975,0
,,0.165,,0.059,0.0265,0.0125,0.0185,0
1.0,,0.255,,0.205,0.0895,,,0
,0.49,0.385,0.115,0.683,,0.1615,0.165,1
2.0,,0.34,0.13,0.3715,0.1605,0.0795,0.105,1
0.0,0.47,0.35,,0.487,0.1955,,0.155,0
,,0.32,,,0.1215,0.0575,0.104,1
1.0,,,0.16,1.1545,0.5865,,0.2915,1
1.0,,0.39,,,,,,1
2.0,0.645,0.51,0.165,1.403,0.5755,,0.4545,1
1.0,0.435,0.335,,,,0.0675,0.135,1
,0.49,,0.135,0.624,0.3035,0.1285,0.169,0
,0.57,0.44,,0.9415,0.3805,0.2285,0.283,1
2.0,,0.505,,,,0.311,0.308,1
1.0,,,0.03,0.0385,,,,0
2.0,0.515,0.4,,,0.2515,0.156,0.3,1
,0.505,0.475,0.16,,0.509,,0.3065,0
0.0,,0.44,,0.8435,0.434,0.1995,0.185,0
2.0,0.605,0.49,0.155,1.153,0.503,,0.295,1
,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,0
2.0,,0.435,,0.906,0.342,0.219,,1
0.0,,,,1.0095,,0.2375,0.2645,1
1.0,0.35,0.26,0.085,0.174,,0.0345,,1
1.0,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,0
2.0,,,0.195,1.388,0.567,0.2735,0.41,1
1.0,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,0
1.0,0.575,,0.135,0.807,,0.176,,1
,,0.44,0.125,0.765,,0.2125,0.245,1
2.0,0.64,,,,,0.211,0.346,1
,0.55,,,0.89,0.4325,,0.236,1
2.0,0.565,,0.115,0.9185,0.404,,0.29,1
,,,0.12,0.803,,,0.234,1
1.0,0.56,0.44,0.17,,0.3545,0.2175,0.3,1
,0.605,,0.18,,,0.219,,1
1.0,0.47,0.35,,0.4315,0.19,0.1165,,0
2.0,,,,,0.4565,,,1
1.0,,0.37,0.12,0.536,,,,0
,,,,0.041,,0.009,,0
,,,0.15,0.8745,0.453,0.161,0.22,0
0.0,,,0.165,,,0.238,,1
0.0,0.57,,0.18,,0.405,0.277,,1
1.0,0.555,0.425,,,0.2835,0.133,,0
2.0,0.565,0.45,0.115,0.9085,,,0.29,1
,,,,0.347,0.1605,0.0785,0.1,1
0.0,,0.495,0.16,1.089,0.469,0.198,,1
,0.55,0.42,0.17,0.8465,0.336,,0.245,1
,,0.49,,1.1245,0.492,0.222,0.3555,1
1.0,0.39,0.28,0.09,0.215,0.0845,0.034,,0
,0.55,,0.15,,0.381,0.2435,,1
0.0,0.63,0.5,0.175,1.1105,0.467,,,1
,,0.15,0.055,0.0455,0.02,0.0065,,0
,0.57,0.44,,,0.3675,0.1725,0.27,1
,,0.175,,0.2315,,0.057,,0
,,,,0.97,0.4655,0.1955,,1
1.0,0.46,,,,0.176,0.083,,0
0.0,,,,1.514,0.526,0.2975,,1
,0.375,0.28,,,,0.0585,,1
,0.545,,0.15,0.7805,0.3795,0.1625,,0
2.0,0.66,,,1.4465,0.694,,0.3755,1
,,,0.145,1.7855,0.675,0.247,0.3245,1
,,,0.115,0.4305,0.184,0.108,0.1245,0
2.0,0.635,,0.21,1.598,0.6535,,0.58,1
0.0,,0.495,0.17,1.2385,,0.2465,,1
2.0,0.695,,0.195,1.6645,,0.36,0.445,1
0.0,0.6,0.465,,1.133,0.466,,0.298,1
2.0,0.625,0.5,,1.369,,0.2185,0.37,1
0.0,0.645,,0.19,,0.573,0.362,0.36,1
2.0,0.6,,0.16,1.142,,0.225,,1
,0.625,0.5,0.15,0.953,0.3445,0.2235,,1
1.0,,0.33,0.11,,,0.0945,0.11,0
,0.415,,,,0.1445,,,0
,,0.415,0.11,0.5745,,0.1235,0.189,1
1.0,0.44,0.335,,,,,,0
,0.385,0.305,0.105,0.3315,,,,0
1.0,,0.215,,0.128,,,,0
0.0,0.605,0.48,,,0.4505,0.2835,0.293,1
1.0,0.47,0.375,0.12,,,0.099,0.135,0
0.0,,0.55,0.175,1.798,0.815,,,1
,,0.285,,0.2665,0.115,,0.075,1
1.0,0.58,,0.15,,,0.1925,,0
2.0,0.66,0.5,0.165,1.3195,0.667,0.269,,1
2.0,0.52,,,0.7765,,0.1845,,1
1.0,,0.38,,0.5345,0.2375,,0.1535,0
0.0,,0.3,0.1,,0.1075,,0.0865,1
1.0,,,0.06,,0.06,0.0375,0.035,0
,,0.3,0.09,,0.1385,,0.077,0
,0.5,,0.155,0.762,0.3795,0.161,,1
2.0,0.68,,0.185,1.607,,0.3215,0.498,1
,0.535,0.42,0.16,0.7465,0.348,,,1
2.0,,,0.165,1.116,0.428,0.2205,,1
0.0,0.575,0.46,0.165,,0.2985,0.1785,,1
,,0.35,,,0.352,0.127,,0
1.0,0.515,0.42,0.15,,0.2555,0.1335,0.235,1
1.0,0.42,0.32,0.115,0.409,,0.0935,0.105,0
1.0,,0.36,0.125,,0.191,0.0865,0.145,1
1.0,0.36,,0.095,0.2315,0.105,,0.075,0
1.0,0.55,0.425,0.155,,0.412,0.187,0.2425,1
,0.735,0.585,0.185,,0.952,,0.5,1
0.0,0.475,,,0.501,0.192,0.1175,0.175,1
1.0,0.44,0.345,,0.366,,0.0905,,1
,0.67,0.525,0.195,1.4405,0.6595,,0.425,1
,0.58,,0.155,0.8275,0.321,0.1975,,0
1.0,,,0.08,0.033,0.0145,0.007,0.01,0
1.0,0.44,0.34,0.1,0.407,0.209,,0.103,0
2.0,0.565,0.445,,0.836,0.406,0.1605,,1
,,0.3,,,0.1665,0.0575,0.089,0
,0.545,0.44,,0.8565,0.3475,0.1715,0.24,1
0.0,,0.43,,0.832,0.4355,,0.201,1
2.0,,0.415,0.145,0.845,,0.1635,0.2875,0
0.0,0.595,,0.185,,0.416,,,1
,0.59,,0.18,,0.4205,0.2805,,1
,0.515,,0.125,0.572,,0.1435,0.165,0
0.0,0.605,0.48,,1.1685,0.4815,,0.356,1
2.0,0.525,,0.16,,0.26,0.1575,0.22,1
,0.71,,,,0.9215,0.454,,1
,,,0.17,,0.619,,0.39,1
0.0,0.6,0.475,,1.21,,,0.3205,1
2.0,,0.44,,0.8255,0.2425,0.202,,1
1.0,,0.235,,0.127,0.048,0.031,,0
,0.19,0.145,0.04,0.038,,0.0065,0.015,0
,,0.265,,,,0.0475,0.055,0
0.0,,0.44,0.14,,0.3825,,,1
2.0,0.495,,,,0.2,,,1
,0.365,,,,0.105,0.047,,0
,0.59,,0.165,1.1045,,0.2425,0.34,1
,,,0.15,,0.256,0.139,,1
,0.535,0.415,,0.78,,,0.2365,0
,0.635,,,,0.6535,0.213,,1
,,,,0.096,,,0.03,0
,0.595,,,0.98,,0.196,0.2255,1
0.0,0.63,0.515,0.16,,,,,1
1.0,0.62,0.485,0.18,1.154,0.4935,0.256,,1
,0.23,0.165,0.06,0.0515,,,0.036,0
,0.375,0.305,0.115,,0.092,0.074,0.09,0
,0.605,0.47,0.115,,,0.291,0.31,1
0.0,0.58,,,0.834,0.428,0.1515,0.23,0
2.0,0.705,0.555,0.215,2.141,,0.383,,1
,,0.505,0.175,1.0145,0.4375,0.271,0.3745,1
,,0.245,,0.1585,0.0635,,,1
0.0,0.635,0.5,,1.4595,0.705,,0.39,1
,,0.345,0.135,0.443,0.1975,0.0875,,1
2.0,0.655,0.58,,2.0805,0.959,,0.601,1
0.0,0.71,,,,0.6465,0.3705,0.52,1
,,0.295,0.085,0.2535,,0.0575,0.085,0
1.0,0.285,0.205,,,,0.0285,,0
,0.48,,0.115,0.4725,0.2065,0.112,0.132,0
,0.655,,,1.373,0.443,,0.49,1
,0.33,0.245,,,,,,1
,0.455,,,0.486,0.261,,0.1315,0
,0.44,0.32,0.12,,0.2435,0.092,,0
2.0,0.71,,0.2,1.601,0.706,0.321,0.45,1
0.0,0.58,,0.165,0.925,,0.185,,1
,,,,0.106,,0.0265,,0
0.0,0.625,0.49,0.175,,0.4485,0.2165,0.3595,0
,,,,0.6435,0.3135,,,0
0.0,0.645,0.5,,1.1845,,0.274,,1
,0.775,,0.25,2.7795,,,0.578,1
,,0.355,0.125,,0.21,,,0
,0.59,0.455,,0.8855,0.388,,0.275,1
2.0,0.645,0.51,,1.539,0.6405,0.3585,0.43,1
2.0,,0.385,0.115,,0.2385,0.172,0.205,1
1.0,,,0.155,,0.4725,0.111,0.192,1
,,,,,,,,1
0.0,0.66,,0.185,,0.493,0.245,,1
,,0.415,,1.042,0.3295,0.2325,0.2905,1
2.0,0.75,0.595,0.205,2.2205,1.083,,0.63,1
